ID,Observational,Latitude_decimal_degrees,Longitude_decimal_degrees
000_Baker1998b_BS_Baker_223,Observation,-37,140
000_Baker1998b_BS_Baker_224,Observation,-37,140
000_Baker1998b_BS_Baker_225,Observation,-37,140
000_Baker1998b_BS_Baker_226,Observation,-37,140
000_Baker1998b_BS_Baker_227,Observation,-37,140
000_Baker1998b_BS_Baker_228,Observation,-37,140
000_Baker1998b_BS_Baker_229,Observation,-37,140
000_Baker1998b_BS_Baker_230,Observation,-37,140
000_Baker1998b_BS_Baker_231,Observation,-37,140
000_Baker1998b_BS_Baker_232,Observation,-37,140
000_Baker1998b_BS_Baker_233,Observation,-37,140
000_Baker1998b_BS_Baker_234,Observation,-37,140
000_Baker1998b_BS_Baker_235,Observation,-37,140
000_Baker1998b_BS_Baker_236,Observation,-37,140
000_Baker1998b_BS_Baker_237,Observation,-37,140
000_Baker1998b_BS_Baker_238,Observation,-37,140
000_Baker1998b_BS_Baker_239,Observation,-37,140
000_Baker1998b_BS_Baker_240,Observation,-37,140
000_Baker1998b_BS_Baker_241,Observation,-37,140
000_Baker1998b_BS_Baker_242,Observation,-37,140
000_Baker1998b_BS_Baker_243,Observation,-37,140
000_Baker1998b_BS_Baker_244,Observation,-37,140
000_Baker1998b_BS_Baker_245,Observation,-37,140
000_Baker1998b_BS_Baker_246,Observation,-37,140
000_Baker1998b_BS_Baker_247,Observation,-37,140
000_Baker1998b_BS_Baker_248,Observation,-37,140
000_Baker1998b_BS_Baker_249,Observation,-37,140
000_Baker1998b_BS_Baker_250,Observation,-37,140
000_Baker1998b_BS_Baker_251,Observation,-37,140
000_Baker1998b_BS_Baker_252,Observation,-37,140
000_Baker1998b_BS_Baker_253,Observation,-37,140
000_Baker1998b_BS_Baker_254,Observation,-37,140
000_Baker1998b_BS_Baker_255,Observation,-37,140
000_Baker1998b_BS_Baker_256,Observation,-37,140
000_Baker1998b_BS_Baker_257,Observation,-37,140
000_Baker1998b_BS_Baker_258,Observation,-37,140
000_Baker1998b_BS_Baker_259,Observation,-37,140
000_Baker1998b_BS_Baker_260,Observation,-37,140
000_Baker1998b_BS_Baker_261,Observation,-37,140
000_Baker1998b_BS_Baker_262,Observation,-37,140
000_Baker1998b_BS_Baker_263,Observation,-37,140
000_Baker1998b_BS_Baker_264,Observation,-37,140
000_Baker1998b_BS_Baker_265,Observation,-37,140
000_Baker1998b_BS_Baker_266,Observation,-37,140
000_Baker1998b_BS_Baker_267,Observation,-37,140
000_Baker1998b_BS_Baker_268,Observation,-37,140
000_Baker1998b_BS_Baker_269,Observation,-37,140
000_Baker1998b_BS_Baker_270,Observation,-37,140
000_Baker1998b_BS_Baker_271,Observation,-37,140
000_Baker1998b_BS_Baker_272,Observation,-37,140
000_Baker1998b_BS_Baker_273,Observation,-37,140
000_Baker1998b_BS_Baker_274,Observation,-37,140
000_Baker1998b_BS_Baker_275,Observation,-37,140
000_Baker1998b_BS_Baker_276,Observation,-37,140
000_Baker1998b_BS_Baker_277,Observation,-37,140
000_Baker1998b_BS_Baker_278,Observation,-37,140
000_Baker1998b_BS_Baker_279,Observation,-37,140
000_Baker1998b_BS_Baker_280,Observation,-37,140
000_Baker2004_SNSW_Baker_1,Observation,-35,149
000_Baker2004_SNSW_Baker_2,Observation,-35,149
000_Baker2004_SNSW_Baker_3,Observation,-35,149
000_Baker2004_SNSW_Baker_4,Observation,-35,149
000_Baker2004_SNSW_Baker_5,Observation,-35,149
000_Baker2004_SNSW_Baker_6,Observation,-35,149
000_Baker2004_SNSW_Baker_7,Observation,-35,149
000_Baker2004_SNSW_Baker_8,Observation,-35,149
000_Baker2004_SNSW_Baker_9,Observation,-35,149
000_Baker2004_SNSW_Baker_10,Observation,-35,149
000_Baker2004_SNSW_Baker_11,Observation,-35,149
000_Baker2004_SNSW_Baker_12,Observation,-35,149
000_Baker2004_SNSW_Baker_13,Observation,-35,149
000_Baker2004_SNSW_Baker_14,Observation,-35,149
000_Baker2004_SNSW_Baker_15,Observation,-35,149
000_Baker2004_SNSW_Baker_16,Observation,-35,149
000_Baker2004_SNSW_Baker_17,Observation,-35,149
000_Baker2004_SNSW_Baker_18,Observation,-35,149
000_Baker2004_SNSW_Baker_19,Observation,-35,149
000_Baker2004_SNSW_Baker_20,Observation,-35,149
000_Baker2004_SNSW_Baker_21,Observation,-35,149
000_Baker2004_SNSW_Baker_22,Observation,-35,149
000_Baker2004_SNSW_Baker_23,Observation,-35,149
000_Baker2004_SNSW_Baker_24,Observation,-35,149
000_Baker2004_SNSW_Baker_25,Observation,-35,149
000_Baker2004_SNSW_Baker_26,Observation,-35,149
000_Baker2004_SNSW_Baker_27,Observation,-35,149
000_Baker2004_SNSW_Baker_28,Observation,-35,149
000_Baker2004_SNSW_Baker_29,Observation,-35,149
000_Baker2004_SNSW_Baker_30,Observation,-35,149
000_Baker2004_SNSW_Baker_31,Observation,-35,149
000_Baker2004_SNSW_Baker_32,Observation,-35,149
000_Baker2004_SNSW_Baker_33,Observation,-35,149
000_Baker2004_SNSW_Baker_34,Observation,-35,149
000_Baker2004_SNSW_Baker_35,Observation,-35,149
000_Baker2004_SNSW_Baker_36,Observation,-35,149
000_Baker2004_SNSW_Baker_37,Observation,-35,149
000_Baker2004_SNSW_Baker_38,Observation,-35,149
000_Baker2004_SNSW_Baker_39,Observation,-35,149
000_Baker2004_SNSW_Baker_40,Observation,-35,149
000_Baker2004_SNSW_Baker_41,Observation,-35,149
000_Baker2004_SNSW_Baker_42,Observation,-35,149
000_Baker2004_SNSW_Baker_43,Observation,-35,149
000_Baker2004_SNSW_Baker_44,Observation,-35,149
000_Baker2004_SNSW_Baker_45,Observation,-35,149
000_Baker2004_SNSW_Baker_46,Observation,-35,149
000_Baker2004_SNSW_Baker_47,Observation,-35,149
000_Baker2004_SNSW_Baker_48,Observation,-35,149
000_Baker2004_SNSW_Baker_49,Observation,-35,149
000_Baker2004_SNSW_Baker_50,Observation,-35,149
000_Baker2004_SNSW_Baker_51,Observation,-35,149
000_Baker2004_SNSW_Baker_52,Observation,-35,149
000_Baker2004_SNSW_Baker_53,Observation,-35,149
000_Baker2004_SNSW_Baker_54,Observation,-35,149
000_Baker2004_SNSW_Baker_55,Observation,-35,149
000_Baker2004_SNSW_Baker_56,Observation,-35,149
000_Baker2004_SNSW_Baker_57,Observation,-35,149
000_Baker2004_SNSW_Baker_58,Observation,-35,149
000_Baker2004_SNSW_Baker_59,Observation,-35,149
000_Baker2004_SNSW_Baker_60,Observation,-35,149
000_Baker2004_SNSW_Baker_61,Observation,-35,149
000_Baker2004_SNSW_Baker_62,Observation,-35,149
000_Baker2004_SNSW_Baker_63,Observation,-35,149
000_Baker2004_SNSW_Baker_64,Observation,-35,149
000_Baker2004_SNSW_Baker_65,Observation,-35,149
000_Baker2004_SNSW_Baker_66,Observation,-35,149
000_Baker2004_SNSW_Baker_67,Observation,-35,149
000_Baker2004_SNSW_Baker_68,Observation,-35,149
000_Baker2004_SNSW_Baker_69,Observation,-35,149
000_Baker2004_SNSW_Baker_70,Observation,-35,149
000_Baker2004_SNSW_Baker_71,Observation,-35,149
000_Baker2004_SNSW_Baker_72,Observation,-35,149
000_Baker2004_SNSW_Baker_73,Observation,-35,149
000_Baker2004_SNSW_Baker_74,Observation,-35,149
000_Baker2004_SNSW_Baker_75,Observation,-35,149
000_Baker2004_SNSW_Baker_76,Observation,-35,149
000_Baker2004_SNSW_Baker_77,Observation,-35,149
000_Baker2004_SNSW_Baker_78,Observation,-35,149
000_Baker2004_SNSW_Baker_79,Observation,-35,149
000_Baker2004_SNSW_Baker_80,Observation,-35,149
000_Baker2004_SNSW_Baker_81,Observation,-35,149
000_Baker2004_SNSW_Baker_82,Observation,-35,149
000_Baker2004_SNSW_Baker_83,Observation,-35,149
000_Baker2004_SNSW_Baker_84,Observation,-35,149
000_Baker2004_SNSW_Baker_85,Observation,-35,149
000_Baker2004_SNSW_Baker_86,Observation,-35,149
000_Baker2004_SNSW_Baker_87,Observation,-35,149
000_Baker2004_SNSW_Baker_88,Observation,-35,149
000_Baker2004_SNSW_Baker_89,Observation,-35,149
000_Baker2004_SNSW_Baker_90,Observation,-35,149
000_Baker2004_SNSW_Baker_91,Observation,-35,149
000_Baker2004_SNSW_Baker_92,Observation,-35,149
000_Baker2004_SNSW_Baker_93,Observation,-35,149
000_Baker2004_SNSW_Baker_94,Observation,-35,149
000_Baker2004_SNSW_Baker_95,Observation,-35,149
000_Baker2004_SNSW_Baker_96,Observation,-35,149
000_Baker2004_SNSW_Baker_97,Observation,-35,149
000_Baker2004_SNSW_Baker_98,Observation,-35,149
000_Baker2004_SNSW_Baker_99,Observation,-35,149
000_Baker2004_SNSW_Baker_100,Observation,-35,149
000_Baker2004_SNSW_Baker_101,Observation,-35,149
000_Baker2004_SNSW_Baker_102,Observation,-35,149
000_Baker2004_SNSW_Baker_103,Observation,-35,149
000_Baker2004_SNSW_Baker_104,Observation,-35,149
000_Bartz2014_bartz_earthworms_NF,Observation,-23.4,-51.3166667
000_Bartz2014_bartz_earthworms_PA,Observation,-23.4,-51.3
000_Bartz2014_bartz_earthworms_CP,Observation,-23.4,-51.3166667
000_Bartz2014_bartz_earthworms_NT,Observation,-23.3833333,-51.35795
000_Bartz2014_bartz_earthworms_SNT,Observation,-23.4,-51.3166667
000_Bayranvand2017_bayranvandApril_Carpinus betulus (CB) 1,Observation,36.5783143,52.04687285
000_Bayranvand2017_bayranvandApril_Carpinus betulus (CB) 2,Observation,36.57770394,52.04554574
000_Bayranvand2017_bayranvandApril_Carpinus betulus (CB) 3,Observation,36.57674919,52.04442636
000_Bayranvand2017_bayranvandApril_Carpinus betulus (CB) 4,Observation,36.57653375,52.04535113
000_Bayranvand2017_bayranvandApril_Carpinus betulus (CB) 5,Observation,36.57638012,52.04642202
000_Bayranvand2017_bayranvandApril_Ulmus minor (UM) 1,Observation,36.58174789,52.04595795
000_Bayranvand2017_bayranvandApril_Ulmus minor (UM) 2,Observation,36.57593462,52.0468519
000_Bayranvand2017_bayranvandApril_Ulmus minor (UM) 3,Observation,36.57567421,52.04673662
000_Bayranvand2017_bayranvandApril_Ulmus minor (UM) 4,Observation,36.57576552,52.04660373
000_Bayranvand2017_bayranvandApril_Ulmus minor (UM) 5,Observation,36.57548689,52.04651056
000_Bayranvand2017_bayranvandApril_Pterocarya fraxinifolia (PF) 1,Observation,36.57779231,52.04574811
000_Bayranvand2017_bayranvandApril_Pterocarya fraxinifolia (PF) 2,Observation,36.57784004,52.04954892
000_Bayranvand2017_bayranvandApril_Pterocarya fraxinifolia (PF) 3,Observation,36.57766796,52.04759063
000_Bayranvand2017_bayranvandApril_Pterocarya fraxinifolia (PF) 4,Observation,36.57789025,52.04794012
000_Bayranvand2017_bayranvandApril_Pterocarya fraxinifolia (PF) 5,Observation,36.57777347,52.04789383
000_Bayranvand2017_bayranvandApril_Alnus glutinosa (AG) 1,Observation,36.57784384,52.04603941
000_Bayranvand2017_bayranvandApril_Alnus glutinosa (AG) 2,Observation,36.57717537,52.04619804
000_Bayranvand2017_bayranvandApril_Alnus glutinosa (AG) 3,Observation,36.57761604,52.04734403
000_Bayranvand2017_bayranvandApril_Alnus glutinosa (AG) 4,Observation,36.57828832,52.04777784
000_Bayranvand2017_bayranvandApril_Alnus glutinosa (AG) 5,Observation,36.57779825,52.04815123
000_Bayranvand2017_bayranvandApril_Populus caspica (PC) 1,Observation,36.57582775,52.04567691
000_Bayranvand2017_bayranvandApril_Populus caspica (PC) 2,Observation,36.57571498,52.04620069
000_Bayranvand2017_bayranvandApril_Populus caspica (PC) 3,Observation,36.57651316,52.04666971
000_Bayranvand2017_bayranvandApril_Populus caspica (PC) 4,Observation,36.57656744,52.04664809
000_Bayranvand2017_bayranvandApril_Populus caspica (PC) 5,Observation,36.57558,52.04661
000_Bayranvand2017_bayranvandApril_Quercus castaneifolia (QC) 1,Observation,36.57648465,52.04683698
000_Bayranvand2017_bayranvandApril_Quercus castaneifolia (QC) 2,Observation,36.57608658,52.04699925
000_Bayranvand2017_bayranvandApril_Quercus castaneifolia (QC) 3,Observation,36.57839393,52.04806987
000_Bayranvand2017_bayranvandApril_Quercus castaneifolia (QC) 4,Observation,36.57860829,52.04829631
000_Bayranvand2017_bayranvandApril_Quercus castaneifolia (QC) 5,Observation,36.57862936,52.04795011
000_Bayranvand2017_bayranvandOctober_Carpinus betulus (CB) 1,Observation,36.5783143,52.04687285
000_Bayranvand2017_bayranvandOctober_Carpinus betulus (CB) 2,Observation,36.57770394,52.04554574
000_Bayranvand2017_bayranvandOctober_Carpinus betulus (CB) 3,Observation,36.57674919,52.04442636
000_Bayranvand2017_bayranvandOctober_Carpinus betulus (CB) 4,Observation,36.57653375,52.04535113
000_Bayranvand2017_bayranvandOctober_Carpinus betulus (CB) 5,Observation,36.57638012,52.04642202
000_Bayranvand2017_bayranvandOctober_Ulmus minor (UM) 1,Observation,36.58174789,52.04595795
000_Bayranvand2017_bayranvandOctober_Ulmus minor (UM) 2,Observation,36.57593462,52.0468519
000_Bayranvand2017_bayranvandOctober_Ulmus minor (UM) 3,Observation,36.57567421,52.04673662
000_Bayranvand2017_bayranvandOctober_Ulmus minor (UM) 4,Observation,36.57576552,52.04660373
000_Bayranvand2017_bayranvandOctober_Ulmus minor (UM) 5,Observation,36.57548689,52.04651056
000_Bayranvand2017_bayranvandOctober_Pterocarya fraxinifolia (PF) 1,Observation,36.57779231,52.04574811
000_Bayranvand2017_bayranvandOctober_Pterocarya fraxinifolia (PF) 2,Observation,36.57784004,52.04954892
000_Bayranvand2017_bayranvandOctober_Pterocarya fraxinifolia (PF) 3,Observation,36.57766796,52.04759063
000_Bayranvand2017_bayranvandOctober_Pterocarya fraxinifolia (PF) 4,Observation,36.57789025,52.04794012
000_Bayranvand2017_bayranvandOctober_Pterocarya fraxinifolia (PF) 5,Observation,36.57777347,52.04789383
000_Bayranvand2017_bayranvandOctober_Alnus glutinosa (AG) 1,Observation,36.57784384,52.04603941
000_Bayranvand2017_bayranvandOctober_Alnus glutinosa (AG) 2,Observation,36.57717537,52.04619804
000_Bayranvand2017_bayranvandOctober_Alnus glutinosa (AG) 3,Observation,36.57761604,52.04734403
000_Bayranvand2017_bayranvandOctober_Alnus glutinosa (AG) 4,Observation,36.57828832,52.04777784
000_Bayranvand2017_bayranvandOctober_Alnus glutinosa (AG) 5,Observation,36.57779825,52.04815123
000_Bayranvand2017_bayranvandOctober_Populus caspica (PC) 1,Observation,36.57582775,52.04567691
000_Bayranvand2017_bayranvandOctober_Populus caspica (PC) 2,Observation,36.57571498,52.04620069
000_Bayranvand2017_bayranvandOctober_Populus caspica (PC) 3,Observation,36.57651316,52.04666971
000_Bayranvand2017_bayranvandOctober_Populus caspica (PC) 4,Observation,36.57656744,52.04664809
000_Bayranvand2017_bayranvandOctober_Populus caspica (PC) 5,Observation,36.57558,52.04661
000_Bayranvand2017_bayranvandOctober_Quercus castaneifolia (QC) 1,Observation,36.57648465,52.04683698
000_Bayranvand2017_bayranvandOctober_Quercus castaneifolia (QC) 2,Observation,36.57608658,52.04699925
000_Bayranvand2017_bayranvandOctober_Quercus castaneifolia (QC) 3,Observation,36.57839393,52.04806987
000_Bayranvand2017_bayranvandOctober_Quercus castaneifolia (QC) 4,Observation,36.57860829,52.04829631
000_Bayranvand2017_bayranvandOctober_Quercus castaneifolia (QC) 5,Observation,36.57862936,52.04795011
000_Beausejour2015_beaujour_plots_B01,Observation,45.54944,-73.16536
000_Beausejour2015_beaujour_plots_B02,Observation,45.55275,-73.13313
000_Beausejour2015_beaujour_plots_B03,Observation,45.5581,-73.1564
000_Beausejour2015_beaujour_plots_B04,Observation,45.54288,-73.14627
000_Beausejour2015_beaujour_plots_B05,Observation,45.55702,-73.16942
000_Beausejour2015_beaujour_plots_B06,Observation,45.54536,-73.16676
000_Beausejour2015_beaujour_plots_B07,Observation,45.54623,-73.13766
000_Beausejour2015_beaujour_plots_B08,Observation,45.54542,-73.16049
000_Beausejour2015_beaujour_plots_B09,Observation,45.5473,-73.17218
000_Beausejour2015_beaujour_plots_B10,Observation,45.54976,-73.17261
000_Beausejour2015_beaujour_plots_B11,Observation,45.54697,-73.14396
000_Beausejour2015_beaujour_plots_B12,Observation,45.54847,-73.17419
000_Beausejour2015_beaujour_plots_B13,Observation,45.54848,-73.16119
000_Beausejour2015_beaujour_plots_B14,Observation,45.54464,-73.14542
000_Beausejour2015_beaujour_plots_B15,Observation,45.54208,-73.14334
000_Beausejour2015_beaujour_plots_B16,Observation,45.55854,-73.15052
000_Beausejour2015_beaujour_plots_B17,Observation,45.5628,-73.16931
000_Beausejour2015_beaujour_plots_B18,Observation,45.55869,-73.14466
000_Beausejour2015_beaujour_plots_B19,Observation,45.55607,-73.15121
000_Beausejour2015_beaujour_plots_B20,Observation,45.55075,-73.16103
000_Beausejour2015_beaujour_plots_B21,Observation,45.54367,-73.14033
000_Beausejour2015_beaujour_plots_B22,Observation,45.5442,-73.16976
000_Beausejour2015_beaujour_plots_B23,Observation,45.55345,-73.14842
000_Beausejour2015_beaujour_plots_B24,Observation,45.54669,-73.14217
000_Beausejour2015_beaujour_plots_B25,Observation,45.55062,-73.14953
000_Beausejour2015_beaujour_plots_B26,Observation,45.55137,-73.14455
000_Beausejour2015_beaujour_plots_B27,Observation,45.55429,-73.1546
000_Beausejour2015_beaujour_plots_B28,Observation,45.55074,-73.16844
000_Beausejour2015_beaujour_plots_B29,Observation,45.55279,-73.14354
000_Beausejour2015_beaujour_plots_B30,Observation,45.55316,-73.13956
000_Beausejour2015_beaujour_plots_B31,Observation,45.54871,-73.15751
000_Beausejour2015_beaujour_plots_B32,Observation,45.55624,-73.15318
000_Beausejour2015_beaujour_plots_B33,Observation,45.54967,-73.14033
000_Beausejour2015_beaujour_plots_B34,Observation,45.55612,-73.17433
000_Beausejour2015_beaujour_plots_B35,Observation,45.5494,-73.14845
000_Beausejour2015_beaujour_plots_B36,Observation,45.54954,-73.15226
000_Beausejour2015_beaujour_plots_B37,Observation,45.55749,-73.16169
000_Beausejour2015_beaujour_plots_B38,Observation,45.5548,-73.14013
000_Beausejour2015_beaujour_plots_B39,Observation,45.56246,-73.15641
000_Beausejour2015_beaujour_plots_B40,Observation,45.56179,-73.15051
000_Beausejour2015_beaujour_plots_B41,Observation,45.55234,-73.1715
000_Beausejour2015_beaujour_plots_B42,Observation,45.55397,-73.15893
000_Beausejour2015_beaujour_plots_B43,Observation,45.55294,-73.16539
000_Beausejour2015_beaujour_plots_B44,Observation,45.55614,-73.13579
000_Beausejour2015_beaujour_plots_B45,Observation,45.56054,-73.17677
000_Beausejour2015_beaujour_plots_B46,Observation,45.55158,-73.16658
000_Beausejour2015_beaujour_plots_B47,Observation,45.5579,-73.14111
000_Beausejour2015_beaujour_plots_B48,Observation,45.55281,-73.17567
000_Beausejour2015_beaujour_plots_B49,Observation,45.55585,-73.15666
000_Beausejour2015_beaujour_plots_B50,Observation,45.54957,-73.13496
000_Beausejour2015_beaujour_plots_B51,Observation,45.56445,-73.16456
000_Beausejour2015_beaujour_plots_B52,Observation,45.55965,-73.16671
000_Beausejour2015_beaujour_plots_B53,Observation,45.56003,-73.1718
000_Beausejour2015_beaujour_plots_B54,Observation,45.55538,-73.14451
000_Beausejour2015_beaujour_plots_B55,Observation,45.55552,-73.16859
000_Beausejour2015_beaujour_plots_B56,Observation,45.55932,-73.15646
000_Beausejour2015_beaujour_plots_B57,Observation,45.56229,-73.1582
000_Beausejour2015_beaujour_plots_B58,Observation,45.56064,-73.15896
000_Beausejour2015_beaujour_plots_B59,Observation,45.56232,-73.16642
000_Beausejour2015_beaujour_plots_B60,Observation,45.55493,-73.13734
000_Beausejour2015_beaujour_plots_B61,Observation,45.56296,-73.16088
000_Beausejour2015_beaujour_plots_B62,Observation,45.55642,-73.16511
000_Beausejour2015_beaujour_plots_B63,Observation,45.5538,-73.17092
000_Beausejour2015_beaujour_plots_B64,Observation,45.54721,-73.16914
000_Beausejour2015_beaujour_plots_B65,Observation,45.55198,-73.15604
000_Beausejour2015_beaujour_plots_B66,Observation,45.55971,-73.16331
000_Beausejour2015_beaujour_plots_B67,Observation,45.55448,-73.1618
000_Beausejour2015_beaujour_plots_B68,Observation,45.55673,-73.14782
000_Beausejour2015_beaujour_plots_B69,Observation,45.54884,-73.14447
000_Beausejour2015_beaujour_plots_B70,Observation,45.55267,-73.17119
000_Beausejour2015_beaujour_plots_B71,Observation,45.55362,-73.17111
000_Beausejour2015_beaujour_plots_B72,Observation,45.5438,-73.14039
000_Beausejour2015_beaujour_plots_B73,Observation,45.5462,-73.13797
000_Beausejour2015_beaujour_plots_B74,Observation,45.55507,-73.13711
000_Beausejour2015_beaujour_plots_B75,Observation,45.55483,-73.13749
000_Beausejour2015_beaujour_plots_B76,Observation,45.55493,-73.14002
000_Beausejour2015_beaujour_plots_B77,Observation,45.55776,-73.14123
000_Beausejour2015_beaujour_plots_B78,Observation,45.55072,-73.14933
000_Beausejour2015_beaujour_plots_B79,Observation,45.54948,-73.14823
000_Beausejour2015_beaujour_plots_B80,Observation,45.55173,-73.16686
000_Beausejour2015_beaujour_plots_B81,Observation,45.55175,-73.16641
000_Beausejour2015_beaujour_plots_B82,Observation,45.55873,-73.1498
000_Beausejour2015_beaujour_plots_B83,Observation,45.55824,-73.15643
000_Beausejour2015_beaujour_plots_B84,Observation,45.56208,-73.15802
000_Beausejour2015_beaujour_plots_B85,Observation,45.56232,-73.15787
000_Beausejour2015_beaujour_quadrats_H01,Observation,45.54529,-73.14671
000_Beausejour2015_beaujour_quadrats_H02,Observation,45.54521,-73.14608
000_Beausejour2015_beaujour_quadrats_H03,Observation,45.54515,-73.14547
000_Beausejour2015_beaujour_quadrats_H04,Observation,45.54574,-73.14664
000_Beausejour2015_beaujour_quadrats_H05,Observation,45.54566,-73.14602
000_Beausejour2015_beaujour_quadrats_H06,Observation,45.54558,-73.14537
000_Beausejour2015_beaujour_quadrats_H07,Observation,45.54607,-73.14658
000_Beausejour2015_beaujour_quadrats_H08,Observation,45.54601,-73.14594
000_Beausejour2015_beaujour_quadrats_H09,Observation,45.54593,-73.1453
000_Beausejour2015_beaujour_quadrats_H10,Observation,45.54647,-73.14651
000_Beausejour2015_beaujour_quadrats_H11,Observation,45.5464,-73.14587
000_Beausejour2015_beaujour_quadrats_H12,Observation,45.54633,-73.14523
000_Bescansa2010_bescansa2007spring_pamplona1,Experimental,42.79222,-1.63166
000_Bescansa2010_bescansa2007spring_pamplona2,Experimental,42.79222,-1.63166
000_Bescansa2010_bescansa2007spring_pamplona3,Experimental,42.79222,-1.63166
000_Bescansa2010_bescansa2007spring_pamplona4,Experimental,42.79222,-1.63166
000_Bescansa2010_bescansa2007spring_Santacara1,Experimental,42.39555,-1.542222
000_Bescansa2010_bescansa2007spring_Santacara2,Experimental,42.39555,-1.542222
000_Bescansa2010_bescansa2007spring_Santacara3,Experimental,42.39555,-1.542222
