species_name;lat;lon;obs_year;source
lumbricus_terrestris;50,948696;6,756935;2012;jean
lumbricus_terrestris;52,40106;0,16541;2012;jean
lumbricus_terrestris;51,359669;9,054623;2012;jean
lumbricus_terrestris;54,5269;-3,56444;2012;jean
lumbricus_terrestris;51,096786;8,035898;2012;jean
lumbricus_terrestris;48,048424;8,973684;2012;jean
lumbricus_terrestris;50,221512;7,066355;2012;jean
lumbricus_terrestris;51,14027;6,466557;2012;jean
lumbricus_terrestris;49,973854;8,290731;2012;jean
lumbricus_terrestris;49,824688;7,854433;2012;jean
lumbricus_terrestris;51,490685;6,857014;2012;jean
lumbricus_terrestris;54,53244;-3,4812;2012;jean
lumbricus_terrestris;53,663559;9,663162;2012;jean
lumbricus_terrestris;53,25;6,25;2012;jean
lumbricus_terrestris;50,949127;6,756592;2012;jean
lumbricus_terrestris;50,084576;8,223964;2012;jean
lumbricus_terrestris;53,536789;10,223379;2012;jean
lumbricus_terrestris;51,708046;11,649113;2012;jean
lumbricus_terrestris;50,179646;11,77494;2012;jean
lumbricus_terrestris;50,948639;6,757193;2012;jean
lumbricus_terrestris;51,75766;-1,32532;2012;jean
lumbricus_terrestris;51,519478;7,268615;2012;jean
lumbricus_terrestris;53,44866;-2,85972;2012;jean
lumbricus_terrestris;50,53569;10,778446;2012;jean
lumbricus_terrestris;53,466644;14,301367;2012;jean
lumbricus_terrestris;52,398544;12,885032;2012;jean
lumbricus_terrestris;50,760063;8,950701;2012;jean
lumbricus_terrestris;51,121922;13,832731;2012;jean
lumbricus_terrestris;50,94891;6,75642;2012;jean
lumbricus_terrestris;50,441051;9,241651;2012;jean
lumbricus_terrestris;48,279366;12,14751;2012;jean
lumbricus_terrestris;51,359669;9,054623;2012;jean
lumbricus_terrestris;47,504448;10,365257;2012;jean
lumbricus_terrestris;50,981518;6,584094;2012;jean
lumbricus_terrestris;50,778324;8,987675;2012;jean
lumbricus_terrestris;51,64349;-1,27238;2012;jean
lumbricus_terrestris;53,201233;9,200271;2012;jean
lumbricus_terrestris;52,43684;9,218407;2012;jean
lumbricus_terrestris;53,41293;-2,82891;2012;jean
lumbricus_terrestris;53,201233;9,200271;2012;jean
lumbricus_terrestris;50,550423;8,505518;2012;jean
lumbricus_terrestris;53,201233;9,200271;2012;jean
lumbricus_terrestris;53,37676;-2,85827;2012;jean
lumbricus_terrestris;53,201233;9,200271;2012;jean
lumbricus_terrestris;50,550423;8,505518;2012;jean
lumbricus_terrestris;50,778324;8,987675;2012;jean
lumbricus_terrestris;53,201233;9,200271;2012;jean
lumbricus_terrestris;52,418377;9,419003;2012;jean
lumbricus_terrestris;49,385021;7,458614;2012;jean
lumbricus_terrestris;50,856415;6,156889;2012;jean
lumbricus_terrestris;51,25;5,65;2012;jean
lumbricus_terrestris;51,373;-2,25179;2012;jean
lumbricus_terrestris;50,00069;8,561525;2012;jean
lumbricus_terrestris;48,606354;13,42186;2012;jean
lumbricus_terrestris;51,411907;7,387941;2012;jean
lumbricus_terrestris;55,61286;-4,20632;2012;jean
lumbricus_terrestris;55,15761;-3,3967;2012;jean
lumbricus_terrestris;57,3496;-2,7912;2012;jean
lumbricus_terrestris;55,90793;-3,44679;2012;jean
lumbricus_terrestris;57,34891;-2,79778;2012;jean
lumbricus_terrestris;55,61139;-4,23329;2012;jean
lumbricus_terrestris;55,92424;-3,85953;2012;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,87;1,86;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,87;1,85;2011;jean
lumbricus_terrestris;50,87;1,85;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,87;1,84;2011;jean
lumbricus_terrestris;50,87;1,86;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,87;1,86;2011;jean
lumbricus_terrestris;50,87;1,86;2011;jean
lumbricus_terrestris;50,87;1,86;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,87;1,86;2011;jean
lumbricus_terrestris;50,87;1,85;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,87;1,84;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,87;1,86;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,87;1,85;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,8;5,7;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,87;1,85;2011;jean
lumbricus_terrestris;50,86;1,87;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,86;1,87;2011;jean
lumbricus_terrestris;50,87;1,84;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,86;1,86;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,86;1,85;2011;jean
lumbricus_terrestris;50,87;1,85;2011;jean
lumbricus_terrestris;50,87;1,84;2011;jean
lumbricus_terrestris;50,86;1,84;2011;jean
lumbricus_terrestris;52,03768;-0,30662;2011;jean
lumbricus_terrestris;52,1;5,05;2011;jean
lumbricus_terrestris;53,25;6,15;2011;jean
lumbricus_terrestris;50,389545;9,136312;2011;jean
lumbricus_terrestris;51,650029;12,416666;2011;jean
lumbricus_terrestris;50,8;5,7;2011;jean
lumbricus_terrestris;51,850027;12,083333;2011;jean
lumbricus_terrestris;48,329281;8,894371;2011;jean
lumbricus_terrestris;51,350027;11,416667;2011;jean
lumbricus_terrestris;52,050028;11,25;2011;jean
lumbricus_terrestris;52,750029;11,249999;2011;jean
lumbricus_terrestris;51,281731;6,377478;2011;jean
lumbricus_terrestris;50,98988;6,876926;2011;jean
lumbricus_terrestris;50,8;5,85;2011;jean
lumbricus_terrestris;50,582092;7,2999;2011;jean
lumbricus_terrestris;51,44032;-2,71357;2011;jean
lumbricus_terrestris;52,370173;-6,363676;2011;jean
lumbricus_terrestris;53,07755;-3,86744;2011;jean
lumbricus_terrestris;49,379356;8,494835;2011;jean
lumbricus_terrestris;51,350028;11,583333;2011;jean
lumbricus_terrestris;51,065887;11,755114;2011;jean
lumbricus_terrestris;50,94902;6,755733;2011;jean
lumbricus_terrestris;52,922679;-8,954514;2011;jean
lumbricus_terrestris;56,155216;13,601023;2011;jean
lumbricus_terrestris;51,44165;-2,71719;2011;jean
lumbricus_terrestris;49,99139;6,999929;2011;jean
lumbricus_terrestris;53,93689;10,716734;2011;jean
lumbricus_terrestris;48,089424;7,741742;2011;jean
lumbricus_terrestris;50,948425;6,752472;2011;jean
lumbricus_terrestris;50,007519;8,269701;2011;jean
lumbricus_terrestris;51,519547;7,268695;2011;jean
lumbricus_terrestris;52,890781;13,424349;2011;jean
lumbricus_terrestris;49,985668;8,05727;2011;jean
lumbricus_terrestris;50,923759;11,373598;2011;jean
lumbricus_terrestris;52,389954;9,788303;2011;jean
lumbricus_terrestris;50,950207;6,755219;2011;jean
lumbricus_terrestris;54,4113;-2,42947;2011;jean
lumbricus_terrestris;53,279995;13,792305;2011;jean
lumbricus_terrestris;53,721397;9,904776;2011;jean
lumbricus_terrestris;50,950047;6,758308;2011;jean
lumbricus_terrestris;51,096786;8,034697;2011;jean
lumbricus_terrestris;53,586239;9,838986;2011;jean
lumbricus_terrestris;49,325291;8,541913;2011;jean
lumbricus_terrestris;50,9501;6,754875;2011;jean
lumbricus_terrestris;53,84726;8,614998;2011;jean
lumbricus_terrestris;53,915489;10,703774;2011;jean
lumbricus_terrestris;49,423481;8,379006;2011;jean
lumbricus_terrestris;50,94891;6,757536;2011;jean
lumbricus_terrestris;52,95;6,55;2011;jean
lumbricus_terrestris;52,68809;0,58495;2011;jean
lumbricus_terrestris;50,856415;6,156889;2011;jean
lumbricus_terrestris;49,379356;8,494835;2011;jean
lumbricus_terrestris;52,418377;9,419003;2011;jean
lumbricus_terrestris;52,42404;-1,00868;2011;jean
lumbricus_terrestris;50,35704;-4,17261;2011;jean
lumbricus_terrestris;53,65003;9,583333;2011;jean
lumbricus_terrestris;52,40998;0,75515;2011;jean
lumbricus_terrestris;50,856415;6,156889;2011;jean
lumbricus_terrestris;51,950028;12,583333;2011;jean
lumbricus_terrestris;52,52924;9,475308;2011;jean
lumbricus_terrestris;54,97112;-2,45767;2011;jean
lumbricus_terrestris;53,65003;9,583333;2011;jean
lumbricus_terrestris;51,550028;11,916666;2011;jean
lumbricus_terrestris;51,32023;-0,75034;2011;jean
lumbricus_terrestris;52,750029;11,749999;2011;jean
lumbricus_terrestris;52,050028;11,916665;2011;jean
lumbricus_terrestris;52,55;4,7;2011;jean
lumbricus_terrestris;53,201233;9,200271;2011;jean
lumbricus_terrestris;53,201233;9,200271;2011;jean
lumbricus_terrestris;50,43055;8,655005;2011;jean
lumbricus_terrestris;50,43055;8,655005;2011;jean
lumbricus_terrestris;52,52924;9,475308;2011;jean
lumbricus_terrestris;51,72554;10,021859;2011;jean
lumbricus_terrestris;55,11423;-3,4022;2011;jean
lumbricus_terrestris;55,44196;-2,79337;2011;jean
lumbricus_terrestris;55,44296;-2,79179;2011;jean
lumbricus_terrestris;55,75142;-3,61625;2011;jean
lumbricus_terrestris;53,77371;-2,62358;2011;jean
lumbricus_terrestris;55,43804;-2,80108;2011;jean
lumbricus_terrestris;55,11465;-3,41198;2011;jean
lumbricus_terrestris;55,75;-3,61978;2011;jean
lumbricus_terrestris;52,03768;-0,30662;2010;jean
lumbricus_terrestris;49,650026;10,083334;2010;jean
lumbricus_terrestris;52,7202;4,8544;2010;jean
lumbricus_terrestris;49,450026;10,916665;2010;jean
lumbricus_terrestris;48,7408;6,3267;2010;jean
lumbricus_terrestris;52,0389;1,30841;2010;jean
lumbricus_terrestris;49,950026;10,249999;2010;jean
lumbricus_terrestris;48,450025;12,416667;2010;jean
lumbricus_terrestris;48,0028;-2,2289;2010;jean
lumbricus_terrestris;48,7408;6,3267;2010;jean
lumbricus_terrestris;44,9586;4,9585;2010;jean
lumbricus_terrestris;44,9586;4,9585;2010;jean
lumbricus_terrestris;48,7408;6,3267;2010;jean
lumbricus_terrestris;49,6069;0,7158;2010;jean
lumbricus_terrestris;48,7408;6,3267;2010;jean
lumbricus_terrestris;48,1158;-1,7248;2010;jean
lumbricus_terrestris;48,7408;6,3267;2010;jean
lumbricus_terrestris;49,850025;10,083333;2010;jean
lumbricus_terrestris;59,374259;13,44769;2010;jean
lumbricus_terrestris;50,250025;10,75;2010;jean
lumbricus_terrestris;53,3667;6,0181;2010;jean
lumbricus_terrestris;49,950026;10,916666;2010;jean
lumbricus_terrestris;50,050027;10,416665;2010;jean
lumbricus_terrestris;48,950025;13,083332;2010;jean
lumbricus_terrestris;54,91732;-2,62944;2010;jean
lumbricus_terrestris;49,350025;11,75;2010;jean
lumbricus_terrestris;53,43131;-2,76906;2010;jean
lumbricus_terrestris;50,150026;10,75;2010;jean
lumbricus_terrestris;48,050025;11,416666;2010;jean
lumbricus_terrestris;47,750024;10,916666;2010;jean
lumbricus_terrestris;50,050025;11,916666;2010;jean
lumbricus_terrestris;48,250024;11,249999;2010;jean
lumbricus_terrestris;48,250025;10,416666;2010;jean
lumbricus_terrestris;47,750024;11,583331;2010;jean
lumbricus_terrestris;47,448019;11,249943;2010;jean
lumbricus_terrestris;48,050026;12,25;2010;jean
lumbricus_terrestris;48,450024;10,916666;2010;jean
lumbricus_terrestris;47,650023;11,083332;2010;jean
lumbricus_terrestris;48,350025;10,083333;2010;jean
lumbricus_terrestris;51,178913;6,945848;2010;jean
lumbricus_terrestris;52,373398;12,509823;2010;jean
lumbricus_terrestris;51,097271;8,041306;2010;jean
lumbricus_terrestris;52,427731;13,425164;2010;jean
lumbricus_terrestris;50,949505;6,76157;2010;jean
lumbricus_terrestris;50,671658;6,349754;2010;jean
lumbricus_terrestris;50,949612;6,755562;2010;jean
lumbricus_terrestris;53,691879;9,674921;2010;jean
lumbricus_terrestris;52,73771;-0,86115;2010;jean
lumbricus_terrestris;52,74574;-0,84094;2010;jean
lumbricus_terrestris;52,73247;-0,82634;2010;jean
lumbricus_terrestris;48,428177;7,997274;2010;jean
lumbricus_terrestris;51,519451;7,267177;2010;jean
lumbricus_terrestris;49,319641;8,550625;2010;jean
lumbricus_terrestris;48,271427;12,136459;2010;jean
lumbricus_terrestris;50,952652;6,75642;2010;jean
lumbricus_terrestris;50,949883;6,751957;2010;jean
lumbricus_terrestris;51,867985;10,56653;2010;jean
lumbricus_terrestris;45,841911;11,945594;2010;jean
lumbricus_terrestris;49,308338;8,706858;2010;jean
lumbricus_terrestris;48,271427;12,136459;2010;jean
lumbricus_terrestris;53,691879;9,674921;2010;jean
lumbricus_terrestris;54,104504;12,10247;2010;jean
lumbricus_terrestris;51,18639;6,952028;2010;jean
lumbricus_terrestris;52,72585;-0,84838;2010;jean
lumbricus_terrestris;51,166428;6,946363;2010;jean
lumbricus_terrestris;48,998016;8,525906;2010;jean
lumbricus_terrestris;48,474457;9,1747;2010;jean
lumbricus_terrestris;51,071712;11,763096;2010;jean
lumbricus_terrestris;51,59439;-0,12969;2010;jean
lumbricus_terrestris;50,952709;6,760454;2010;jean
lumbricus_terrestris;49,750025;11,916667;2010;jean
lumbricus_terrestris;53,664627;9,665136;2010;jean
lumbricus_terrestris;59,702;10,881;2010;jean
lumbricus_terrestris;59,702;10,881;2010;jean
lumbricus_terrestris;53;6,75;2010;jean
lumbricus_terrestris;59,702;10,881;2010;jean
lumbricus_terrestris;59,672588;10,800212;2010;jean
lumbricus_terrestris;59,702;10,881;2010;jean
lumbricus_terrestris;59,934721;10,728226;2010;jean
lumbricus_terrestris;60,638379;6,467908;2010;jean
lumbricus_terrestris;60,481588;5,364525;2010;jean
lumbricus_terrestris;60,457739;5,289738;2010;jean
lumbricus_terrestris;59,934721;10,728226;2010;jean
lumbricus_terrestris;47,750024;12,583334;2010;jean
lumbricus_terrestris;59,37099;10,281488;2010;jean
lumbricus_terrestris;63,935244;11,432885;2010;jean
lumbricus_terrestris;59,138883;9,669484;2010;jean
lumbricus_terrestris;63,613347;11,047699;2010;jean
lumbricus_terrestris;60,377869;5,055906;2010;jean
lumbricus_terrestris;59,275184;11,106003;2010;jean
lumbricus_terrestris;66,863181;13,729475;2010;jean
lumbricus_terrestris;59,702;10,881;2010;jean
lumbricus_terrestris;59,094838;10,262339;2010;jean
lumbricus_terrestris;46,54977;11,526546;2010;jean
lumbricus_terrestris;47,750024;10,416666;2010;jean
lumbricus_terrestris;59,702;10,881;2010;jean
lumbricus_terrestris;58,375324;8,626666;2010;jean
lumbricus_terrestris;69,666217;18,966056;2010;jean
lumbricus_terrestris;47,650022;9,916667;2010;jean
lumbricus_terrestris;59,275184;11,106003;2010;jean
lumbricus_terrestris;62,151122;6,113169;2010;jean
lumbricus_terrestris;59,138883;9,669484;2010;jean
lumbricus_terrestris;63,935244;11,432885;2010;jean
lumbricus_terrestris;59,138883;9,669484;2010;jean
lumbricus_terrestris;59,275184;11,106003;2010;jean
lumbricus_terrestris;59,702;10,881;2010;jean
lumbricus_terrestris;53,2;6,5;2010;jean
lumbricus_terrestris;60,742111;10,757286;2010;jean
lumbricus_terrestris;59,399124;9,965929;2010;jean
lumbricus_terrestris;61,097743;9,116192;2010;jean
lumbricus_terrestris;47,650024;12,916665;2010;jean
lumbricus_terrestris;59,871889;10,838219;2010;jean
lumbricus_terrestris;59,138883;9,669484;2010;jean
lumbricus_terrestris;59,702;10,881;2010;jean
lumbricus_terrestris;60,714366;10,862705;2010;jean
lumbricus_terrestris;69,666217;18,966056;2010;jean
lumbricus_terrestris;59,927439;10,875344;2010;jean
lumbricus_terrestris;69,666217;18,966056;2010;jean
lumbricus_terrestris;61,159683;9,054038;2010;jean
lumbricus_terrestris;60,31262;5,444372;2010;jean
lumbricus_terrestris;59,860358;10,801046;2010;jean
lumbricus_terrestris;47,750025;12,916666;2010;jean
lumbricus_terrestris;69,666217;18,966056;2010;jean
lumbricus_terrestris;59,895;10,573059;2010;jean
lumbricus_terrestris;49,550024;12,25;2010;jean
lumbricus_terrestris;53,774487;11,360464;2010;jean
lumbricus_terrestris;60,362003;5,360246;2010;jean
lumbricus_terrestris;59,702;10,881;2010;jean
lumbricus_terrestris;52,5;6,05;2010;jean
lumbricus_terrestris;52,38987;-3,15493;2010;jean
lumbricus_terrestris;52,45308;-3,12715;2010;jean
lumbricus_terrestris;52,21886;-1,73878;2010;jean
lumbricus_terrestris;52,45405;-3,10184;2010;jean
lumbricus_terrestris;52,43348;-2,89273;2010;jean
lumbricus_terrestris;52,18178;-1,8096;2010;jean
lumbricus_terrestris;52,31659;-1,81746;2010;jean
lumbricus_terrestris;52,3976;-2,84764;2010;jean
lumbricus_terrestris;52,30864;-1,67314;2010;jean
lumbricus_terrestris;50,250026;9,916666;2010;jean
lumbricus_terrestris;52,453;-3,12803;2010;jean
lumbricus_terrestris;52,39028;-3,14977;2010;jean
lumbricus_terrestris;52,32796;-1,49556;2010;jean
lumbricus_terrestris;52,52521;-2,9235;2010;jean
lumbricus_terrestris;52,58865;-2,92151;2010;jean
lumbricus_terrestris;52,60944;-2,65859;2010;jean
lumbricus_terrestris;52,43711;-2,89138;2010;jean
lumbricus_terrestris;52,52677;-2,92267;2010;jean
lumbricus_terrestris;52,58969;-2,924;2010;jean
lumbricus_terrestris;52,52547;-2,73598;2010;jean
lumbricus_terrestris;52,18776;-1,509;2010;jean
lumbricus_terrestris;52,18302;-1,81058;2010;jean
lumbricus_terrestris;52,61752;-2,80642;2010;jean
lumbricus_terrestris;52,23796;-1,62421;2010;jean
lumbricus_terrestris;52,4313;-2,85148;2010;jean
lumbricus_terrestris;49,750026;9,916666;2010;jean
lumbricus_terrestris;52,40148;-2,84657;2010;jean
lumbricus_terrestris;49,150025;10,916666;2010;jean
lumbricus_terrestris;49,550026;9,25;2010;jean
lumbricus_terrestris;61,12401;10,464312;2010;jean
lumbricus_terrestris;52,45335;-3,09773;2010;jean
lumbricus_terrestris;52,52811;-2,73107;2010;jean
lumbricus_terrestris;52,61572;-2,80759;2010;jean
lumbricus_terrestris;52,22506;-1,73086;2010;jean
lumbricus_terrestris;52,21008;-1,48519;2010;jean
lumbricus_terrestris;52,60632;-2,6582;2010;jean
lumbricus_terrestris;52,42844;-2,84708;2010;jean
lumbricus_terrestris;50,150025;11,916667;2010;jean
lumbricus_terrestris;52,2762;-1,81155;2010;jean
lumbricus_terrestris;52,20494;-1,48843;2010;jean
lumbricus_terrestris;51,67166;-2,33564;2010;jean
lumbricus_terrestris;52,67047;-2,94049;2010;jean
lumbricus_terrestris;51,6269;-2,50045;2010;jean
lumbricus_terrestris;51,72821;-2,33187;2010;jean
lumbricus_terrestris;51,76438;-2,31595;2010;jean
lumbricus_terrestris;52,67088;-2,94169;2010;jean
lumbricus_terrestris;51,6765;-2,31539;2010;jean
lumbricus_terrestris;51,73024;-2,49739;2010;jean
lumbricus_terrestris;51,64794;-2,20878;2010;jean
lumbricus_terrestris;57,35145;-2,35398;2010;jean
lumbricus_terrestris;53,70165;-2,65281;2010;jean
lumbricus_terrestris;56,42919;-3,76325;2010;jean
lumbricus_terrestris;58,46482;-3,23989;2010;jean
lumbricus_terrestris;55,9104;-2,83446;2010;jean
lumbricus_terrestris;55,54039;-3,42093;2010;jean
lumbricus_terrestris;58,46821;-3,24557;2010;jean
lumbricus_terrestris;55,81951;-3,22433;2010;jean
lumbricus_terrestris;57,35746;-2,33356;2010;jean
lumbricus_terrestris;59,352056;13,453071;2009;jean
lumbricus_terrestris;59,706363;17,296486;2009;jean
lumbricus_terrestris;46,28665;-1,22335;2009;jean
lumbricus_terrestris;52,03768;-0,30662;2009;jean
lumbricus_terrestris;59,373915;13,461003;2009;jean
lumbricus_terrestris;59,373915;13,461003;2009;jean
lumbricus_terrestris;52,64796;-1,24245;2009;jean
lumbricus_terrestris;52,64796;-1,24245;2009;jean
lumbricus_terrestris;55,5332;13,2823;2009;jean
lumbricus_terrestris;55,7572;13,8212;2009;jean
lumbricus_terrestris;55,53;13,28;2009;jean
lumbricus_terrestris;60,480108;25,105656;2009;jean
lumbricus_terrestris;55,7113;13,7935;2009;jean
lumbricus_terrestris;55,76;13,82;2009;jean
lumbricus_terrestris;55,76;13,82;2009;jean
lumbricus_terrestris;55,7572;13,8212;2009;jean
lumbricus_terrestris;55,71;13,79;2009;jean
lumbricus_terrestris;56,39;12,94;2009;jean
lumbricus_terrestris;56,3887;12,9353;2009;jean
lumbricus_terrestris;59,706363;17,296324;2009;jean
lumbricus_terrestris;51,8821;6,2877;2009;jean
lumbricus_terrestris;54,094889;12,085562;2009;jean
lumbricus_terrestris;52,275668;7,719097;2009;jean
lumbricus_terrestris;57,99;12,45;2009;jean
lumbricus_terrestris;57,9933;12,4533;2009;jean
lumbricus_terrestris;52,445548;13,248997;2009;jean
lumbricus_terrestris;49,962374;8,176575;2009;jean
lumbricus_terrestris;53,664629;9,665136;2009;jean
lumbricus_terrestris;49,180245;7,152615;2009;jean
