"MTB";"PERIODE";"Artensumme";"X";"Y";"SMTB";"TKBUNDESLA"
"264";1631;"1980-1999";6;10.9152762601317;54.348364178566;"Heiligenhafen";"Schleswig-Holstein"
"265";1632;"2000-2018";10;11.0819160284343;54.3483652339998;"Gro·enbrode";"Schleswig-Holstein"
"266";1632;"1900-2018";10;11.0819160284343;54.3483652339998;"Gro·enbrode";"Schleswig-Holstein"
"267";1632;"1980-1999";1;11.0819160284343;54.3483652339998;"Gro·enbrode";"Schleswig-Holstein"
"268";1640;"1900-2018";13;12.4150344359397;54.3483750838176;"Wustrow";"Mecklenburg-Vorpommern"
"269";1640;"1980-1999";13;12.4150344359397;54.3483750838176;"Wustrow";"Mecklenburg-Vorpommern"
"270";1640;"2000-2018";8;12.4150344359397;54.3483750838176;"Wustrow";"Mecklenburg-Vorpommern"
"271";1641;"2000-2018";12;12.5816742759424;54.3483765008637;"Born (Dar·)";"Mecklenburg-Vorpommern"
"272";1641;"1900-2018";14;12.5816742759424;54.3483765008637;"Born (Dar·)";"Mecklenburg-Vorpommern"
"273";1641;"1980-1999";13;12.5816742759424;54.3483765008637;"Born (Dar·)";"Mecklenburg-Vorpommern"
"274";1642;"2000-2018";9;12.7483141265168;54.3483779626836;"Barth";"Mecklenburg-Vorpommern"
"275";1642;"1900-2018";12;12.7483141265168;54.3483779626836;"Barth";"Mecklenburg-Vorpommern"
"276";1642;"1980-1999";12;12.7483141265168;54.3483779626836;"Barth";"Mecklenburg-Vorpommern"
"277";1643;"1980-1999";11;12.9149539884817;54.3483794708132;"Niepars";"Mecklenburg-Vorpommern"
"278";1643;"1900-2018";12;12.9149539884817;54.3483794708132;"Niepars";"Mecklenburg-Vorpommern"
"279";1643;"2000-2018";9;12.9149539884817;54.3483794708132;"Niepars";"Mecklenburg-Vorpommern"
"280";1644;"1980-1999";13;13.0815938626603;54.3483810270011;"Stralsund";"Mecklenburg-Vorpommern"
"281";1644;"1900-2018";14;13.0815938626603;54.3483810270011;"Stralsund";"Mecklenburg-Vorpommern"
"282";1644;"2000-2018";11;13.0815938626603;54.3483810270011;"Stralsund";"Mecklenburg-Vorpommern"
"283";1645;"1900-2018";13;13.2482337501086;54.3483826332339;"Samtens";"Mecklenburg-Vorpommern"
"284";1645;"2000-2018";13;13.2482337501086;54.3483826332339;"Samtens";"Mecklenburg-Vorpommern"
"285";1645;"1980-1999";7;13.2482337501086;54.3483826332339;"Samtens";"Mecklenburg-Vorpommern"
"286";1646;"1900-2018";14;13.414873651923;54.3483842917754;"Putbus";"Mecklenburg-Vorpommern"
"287";1646;"2000-2018";13;13.414873651923;54.3483842917754;"Putbus";"Mecklenburg-Vorpommern"
"288";1646;"1980-1999";10;13.414873651923;54.3483842917754;"Putbus";"Mecklenburg-Vorpommern"
"289";1647;"1980-1999";9;13.5815135693629;54.3483860051655;"Zirkow";"Mecklenburg-Vorpommern"
"290";1647;"2000-2018";14;13.5815135693629;54.3483860051655;"Zirkow";"Mecklenburg-Vorpommern"
"291";1647;"1900-2018";14;13.5815135693629;54.3483860051655;"Zirkow";"Mecklenburg-Vorpommern"
"292";1648;"1980-1999";10;13.7481535038605;54.3483877762412;"Sellin";"Mecklenburg-Vorpommern"
"293";1648;"1900-2018";14;13.7481535038605;54.3483877762412;"Sellin";"Mecklenburg-Vorpommern"
"294";1648;"2000-2018";10;13.7481535038605;54.3483877762412;"Sellin";"Mecklenburg-Vorpommern"
"295";1717;"1900-2018";6;8.58232093608007;54.2483647969522;"Bîhl";"Schleswig-Holstein"
"296";1717;"1980-1999";2;8.58232093608007;54.2483647969522;"Bîhl";"Schleswig-Holstein"
"297";1717;"2000-2018";6;8.58232093608007;54.2483647969522;"Bîhl";"Schleswig-Holstein"
"298";1718;"1900-2018";6;8.74896070608006;54.2483653293764;"Vollerwiek";"Schleswig-Holstein"
"299";1718;"2000-2018";5;8.74896070608006;54.2483653293764;"Vollerwiek";"Schleswig-Holstein"
"300";1719;"1900-2018";4;8.91560047909731;54.2483658990091;"Wesselburen";"Schleswig-Holstein"
"301";1719;"1980-1999";1;8.91560047909731;54.2483658990091;"Wesselburen";"Schleswig-Holstein"
"302";1719;"2000-2018";4;8.91560047909731;54.2483658990091;"Wesselburen";"Schleswig-Holstein"
"303";1720;"1980-1999";5;9.08224025539593;54.2483665058132;"Weddingstedt";"Schleswig-Holstein"
"304";1720;"1900-2018";9;9.08224025539593;54.2483665058132;"Weddingstedt";"Schleswig-Holstein"
"305";1720;"2000-2018";6;9.08224025539593;54.2483665058132;"Weddingstedt";"Schleswig-Holstein"
"306";1721;"1980-1999";9;9.24888003514006;54.2483671497835;"Tellingstedt";"Schleswig-Holstein"
"307";1721;"1900-2018";12;9.24888003514006;54.2483671497835;"Tellingstedt";"Schleswig-Holstein"
"308";1721;"2000-2018";9;9.24888003514006;54.2483671497835;"Tellingstedt";"Schleswig-Holstein"
"309";1722;"1900-2018";5;9.41551981859378;54.2483678309469;"Dellstedt";"Schleswig-Holstein"
"310";1722;"1980-1999";3;9.41551981859378;54.2483678309469;"Dellstedt";"Schleswig-Holstein"
"311";1722;"2000-2018";5;9.41551981859378;54.2483678309469;"Dellstedt";"Schleswig-Holstein"
"312";1723;"2000-2018";10;9.58215960596987;54.2483685492648;"Hamdorf";"Schleswig-Holstein"
"313";1723;"1900-2018";11;9.58215960596987;54.2483685492648;"Hamdorf";"Schleswig-Holstein"
"314";1723;"1980-1999";7;9.58215960596987;54.2483685492648;"Hamdorf";"Schleswig-Holstein"
"315";1724;"1980-1999";9;9.74879939750552;54.2483693047472;"Bokelholm";"Schleswig-Holstein"
"316";1724;"1900-2018";10;9.74879939750552;54.2483693047472;"Bokelholm";"Schleswig-Holstein"
"317";1724;"2000-2018";11;9.74879939750552;54.2483693047472;"Bokelholm";"Schleswig-Holstein"
"318";1725;"1980-1999";12;9.91543919346028;54.2483700974099;"Westensee";"Schleswig-Holstein"
"319";1725;"1900-2018";12;9.91543919346028;54.2483700974099;"Westensee";"Schleswig-Holstein"
"320";1725;"2000-2018";13;9.91543919346028;54.2483700974099;"Westensee";"Schleswig-Holstein"
"321";1726;"1980-1999";12;10.0820789940036;54.2483709272486;"Flintbek";"Schleswig-Holstein"
"322";1726;"1900-2018";13;10.0820789940036;54.2483709272486;"Flintbek";"Schleswig-Holstein"
"323";1726;"2000-2018";11;10.0820789940036;54.2483709272486;"Flintbek";"Schleswig-Holstein"
"324";1727;"1900-2018";14;10.2487187994353;54.248371794294;"Preetz";"Schleswig-Holstein"
"325";1727;"2000-2018";13;10.2487187994353;54.248371794294;"Preetz";"Schleswig-Holstein"
"326";1727;"1980-1999";11;10.2487187994353;54.248371794294;"Preetz";"Schleswig-Holstein"
"327";1728;"1980-1999";13;10.4153586099634;54.2483726986025;"Selent";"Schleswig-Holstein"
"328";1728;"2000-2018";12;10.4153586099634;54.2483726986025;"Selent";"Schleswig-Holstein"
"329";1728;"1900-2018";13;10.4153586099634;54.2483726986025;"Selent";"Schleswig-Holstein"
"330";1729;"1980-1999";10;10.581998425817;54.2483736402165;"LÅtjenburg";"Schleswig-Holstein"
"331";1729;"1900-2018";12;10.581998425817;54.2483736402165;"LÅtjenburg";"Schleswig-Holstein"
"332";1729;"2000-2018";12;10.581998425817;54.2483736402165;"LÅtjenburg";"Schleswig-Holstein"
"333";1730;"1980-1999";9;10.7486382472538;54.2483746192492;"HansÅhn";"Schleswig-Holstein"
"334";1730;"1900-2018";14;10.7486382472538;54.2483746192492;"HansÅhn";"Schleswig-Holstein"
"335";1730;"2000-2018";13;10.7486382472538;54.2483746192492;"HansÅhn";"Schleswig-Holstein"
"336";1731;"1900-2018";13;10.9152780745432;54.2483756358372;"Oldenburg (in Holstein)";"Schleswig-Holstein"
"337";1731;"1980-1999";7;10.9152780745432;54.2483756358372;"Oldenburg (in Holstein)";"Schleswig-Holstein"
"338";1731;"2000-2018";10;10.9152780745432;54.2483756358372;"Oldenburg (in Holstein)";"Schleswig-Holstein"
"339";1732;"1900-2018";12;11.0819179079729;54.2483766901705;"Grube";"Schleswig-Holstein"
"340";1732;"1980-1999";8;11.0819179079729;54.2483766901705;"Grube";"Schleswig-Holstein"
"341";1732;"2000-2018";4;11.0819179079729;54.2483766901705;"Grube";"Schleswig-Holstein"
"342";1738;"1980-1999";7;12.0817570548496;54.2483838276183;NA;NA
"343";1738;"1900-2018";8;12.0817570548496;54.2483838276183;NA;NA
"344";1738;"2000-2018";2;12.0817570548496;54.2483838276183;NA;NA
"345";1739;"1980-1999";16;12.2483969406199;54.2483851575254;"Graal MÅritz";"Mecklenburg-Vorpommern"
"346";1739;"1900-2018";16;12.2483969406199;54.2483851575254;"Graal MÅritz";"Mecklenburg-Vorpommern"
"347";1739;"2000-2018";12;12.2483969406199;54.2483851575254;"Graal MÅritz";"Mecklenburg-Vorpommern"
"348";1740;"1900-2018";15;12.4150368356791;54.2483865296737;"Ribnitz-Damgarten";"Mecklenburg-Vorpommern"
"349";1740;"1980-1999";15;12.4150368356791;54.2483865296737;"Ribnitz-Damgarten";"Mecklenburg-Vorpommern"
"350";1740;"2000-2018";13;12.4150368356791;54.2483865296737;"Ribnitz-Damgarten";"Mecklenburg-Vorpommern"
"351";1741;"2000-2018";6;12.5816767406211;54.24838794524;"Trinwillershagen";"Mecklenburg-Vorpommern"
"352";1741;"1900-2018";13;12.5816767406211;54.24838794524;"Trinwillershagen";"Mecklenburg-Vorpommern"
"353";1741;"1980-1999";12;12.5816767406211;54.24838794524;"Trinwillershagen";"Mecklenburg-Vorpommern"
"354";1742;"1900-2018";13;12.7483166561071;54.2483894055404;"Velgast";"Mecklenburg-Vorpommern"
"355";1742;"1980-1999";13;12.7483166561071;54.2483894055404;"Velgast";"Mecklenburg-Vorpommern"
"356";1742;"2000-2018";3;12.7483166561071;54.2483894055404;"Velgast";"Mecklenburg-Vorpommern"
"357";1743;"1980-1999";10;12.9149565829712;54.2483909121134;"Richtenberg";"Mecklenburg-Vorpommern"
"358";1743;"1900-2018";11;12.9149565829712;54.2483909121134;"Richtenberg";"Mecklenburg-Vorpommern"
"359";1743;"2000-2018";4;12.9149565829712;54.2483909121134;"Richtenberg";"Mecklenburg-Vorpommern"
"360";1744;"1900-2018";16;13.0815965220166;54.2483924667067;"Stralsund-Andershof";"Mecklenburg-Vorpommern"
"361";1744;"1980-1999";14;13.0815965220166;54.2483924667067;"Stralsund-Andershof";"Mecklenburg-Vorpommern"
"362";1744;"2000-2018";11;13.0815965220166;54.2483924667067;"Stralsund-Andershof";"Mecklenburg-Vorpommern"
"363";1745;"1900-2018";14;13.2482364742782;54.2483940713097;"Brandshagen";"Mecklenburg-Vorpommern"
"364";1745;"2000-2018";12;13.2482364742782;54.2483940713097;"Brandshagen";"Mecklenburg-Vorpommern"
"365";1745;"1980-1999";11;13.2482364742782;54.2483940713097;"Brandshagen";"Mecklenburg-Vorpommern"
"366";1746;"1900-2018";10;13.4148764408938;54.2483957281984;"Zudar";"Mecklenburg-Vorpommern"
"367";1746;"1980-1999";6;13.4148764408938;54.2483957281984;"Zudar";"Mecklenburg-Vorpommern"
"368";1746;"2000-2018";9;13.4148764408938;54.2483957281984;"Zudar";"Mecklenburg-Vorpommern"
"369";1747;"1980-1999";2;13.5815164231059;54.2483974398862;"Zickersches Hîft";"Mecklenburg-Vorpommern"
"370";1747;"1900-2018";2;13.5815164231059;54.2483974398862;"Zickersches Hîft";"Mecklenburg-Vorpommern"
"371";1748;"2000-2018";5;13.7481564223556;54.248399209248;"Thiessow";"Mecklenburg-Vorpommern"
"372";1748;"1900-2018";11;13.7481564223556;54.248399209248;"Thiessow";"Mecklenburg-Vorpommern"
"373";1748;"1980-1999";7;13.7481564223556;54.248399209248;"Thiessow";"Mecklenburg-Vorpommern"
"374";1749;"1900-2018";5;13.914796440261;54.2484010394585;NA;NA
"375";1749;"2000-2018";5;13.914796440261;54.2484010394585;NA;NA
"376";1749;"1980-1999";3;13.914796440261;54.2484010394585;NA;NA
"377";1813;"2000-2018";2;7.91576251868567;54.1483745084672;NA;NA
"378";1813;"1900-2018";2;7.91576251868567;54.1483745084672;NA;NA
"379";1818;"1980-1999";1;8.74896166746313;54.1483767967927;"Blauort";"Schleswig-Holstein"
"380";1818;"2000-2018";4;8.74896166746313;54.1483767967927;"Blauort";"Schleswig-Holstein"
"381";1818;"1900-2018";4;8.74896166746313;54.1483767967927;"Blauort";"Schleswig-Holstein"
"382";1819;"2000-2018";2;8.91560150533041;54.1483773659232;"BÅsum";"Schleswig-Holstein"
"383";1819;"1980-1999";2;8.91560150533041;54.1483773659232;"BÅsum";"Schleswig-Holstein"
"384";1819;"1900-2018";3;8.91560150533041;54.1483773659232;"BÅsum";"Schleswig-Holstein"
"385";1820;"2000-2018";8;9.08224134645534;54.1483779721847;"Heide";"Schleswig-Holstein"
"386";1820;"1900-2018";10;9.08224134645534;54.1483779721847;"Heide";"Schleswig-Holstein"
"387";1820;"1980-1999";2;9.08224134645534;54.1483779721847;"Heide";"Schleswig-Holstein"
"388";1821;"2000-2018";12;9.24888119103161;54.1483786155721;"Nordhastedt";"Schleswig-Holstein"
"389";1821;"1980-1999";8;9.24888119103161;54.1483786155721;"Nordhastedt";"Schleswig-Holstein"
"390";1821;"1900-2018";13;9.24888119103161;54.1483786155721;"Nordhastedt";"Schleswig-Holstein"
"391";1822;"1980-1999";5;9.41552103933827;54.1483792960957;"Hanerau-Hademarschen";"Schleswig-Holstein"
"392";1822;"1900-2018";13;9.41552103933827;54.1483792960957;"Hanerau-Hademarschen";"Schleswig-Holstein"
"393";1822;"2000-2018";13;9.41552103933827;54.1483792960957;"Hanerau-Hademarschen";"Schleswig-Holstein"
"394";1823;"1900-2018";13;9.58216089155112;54.1483800137378;"TodenbÅttel";"Schleswig-Holstein"
"395";1823;"2000-2018";13;9.58216089155112;54.1483800137378;"TodenbÅttel";"Schleswig-Holstein"
"396";1823;"1980-1999";12;9.58216089155112;54.1483800137378;"TodenbÅttel";"Schleswig-Holstein"
"397";1824;"1980-1999";3;9.74880074791317;54.1483807684905;"Bargstedt";"Schleswig-Holstein"
"398";1824;"2000-2018";11;9.74880074791317;54.1483807684905;"Bargstedt";"Schleswig-Holstein"
"399";1824;"1900-2018";11;9.74880074791317;54.1483807684905;"Bargstedt";"Schleswig-Holstein"
"400";1825;"1980-1999";9;9.9154406086526;54.1483815603749;"Nortorf";"Schleswig-Holstein"
"401";1825;"2000-2018";11;9.9154406086526;54.1483815603749;"Nortorf";"Schleswig-Holstein"
"402";1825;"1900-2018";12;9.9154406086526;54.1483815603749;"Nortorf";"Schleswig-Holstein"
"403";1826;"1980-1999";13;10.082080473985;54.1483823894002;"Bordesholm";"Schleswig-Holstein"
"404";1826;"2000-2018";13;10.082080473985;54.1483823894002;"Bordesholm";"Schleswig-Holstein"
"405";1826;"1900-2018";15;10.082080473985;54.1483823894002;"Bordesholm";"Schleswig-Holstein"
"406";1827;"2000-2018";12;10.2487203441944;54.1483832555951;"Stolpe";"Schleswig-Holstein"
"407";1827;"1900-2018";13;10.2487203441944;54.1483832555951;"Stolpe";"Schleswig-Holstein"
"408";1827;"1980-1999";10;10.2487203441944;54.1483832555951;"Stolpe";"Schleswig-Holstein"
"409";1828;"1980-1999";13;10.4153602194733;54.1483841589809;"Plîn";"Schleswig-Holstein"
"410";1828;"1900-2018";14;10.4153602194733;54.1483841589809;"Plîn";"Schleswig-Holstein"
"411";1828;"2000-2018";13;10.4153602194733;54.1483841589809;"Plîn";"Schleswig-Holstein"
"412";1829;"1980-1999";9;10.5820001000961;54.1483850996346;"Eutin";"Schleswig-Holstein"
"413";1829;"2000-2018";13;10.5820001000961;54.1483850996346;"Eutin";"Schleswig-Holstein"
"414";1829;"1900-2018";14;10.5820001000961;54.1483850996346;"Eutin";"Schleswig-Holstein"
"415";1830;"1980-1999";10;10.7486399862791;54.1483860776584;"Neustadt (in Holstein)";"Schleswig-Holstein"
"416";1830;"2000-2018";11;10.7486399862791;54.1483860776584;"Neustadt (in Holstein)";"Schleswig-Holstein"
"417";1830;"1900-2018";13;10.7486399862791;54.1483860776584;"Neustadt (in Holstein)";"Schleswig-Holstein"
"418";1831;"2000-2018";9;10.9152798782914;54.1483870932027;"Grîmitz";"Schleswig-Holstein"
"419";1831;"1980-1999";6;10.9152798782914;54.1483870932027;"Grîmitz";"Schleswig-Holstein"
"420";1831;"1900-2018";12;10.9152798782914;54.1483870932027;"Grîmitz";"Schleswig-Holstein"
"421";1832;"2000-2018";1;11.0819197764256;54.1483881464416;"Kellenhusen";"Schleswig-Holstein"
"422";1832;"1980-1999";6;11.0819197764256;54.1483881464416;"Kellenhusen";"Schleswig-Holstein"
"423";1832;"1900-2018";11;11.0819197764256;54.1483881464416;"Kellenhusen";"Schleswig-Holstein"
"424";1835;"1980-1999";10;11.5818395104286;54.1483915350932;"Rerik";"Mecklenburg-Vorpommern"
"425";1835;"2000-2018";8;11.5818395104286;54.1483915350932;"Rerik";"Mecklenburg-Vorpommern"
"426";1835;"1900-2018";11;11.5818395104286;54.1483915350932;"Rerik";"Mecklenburg-Vorpommern"
"427";1836;"1980-1999";11;11.7484794360764;54.1483927422656;"KÅhlungsborn";"Mecklenburg-Vorpommern"
"428";1836;"2000-2018";11;11.7484794360764;54.1483927422656;"KÅhlungsborn";"Mecklenburg-Vorpommern"
"429";1836;"1900-2018";13;11.7484794360764;54.1483927422656;"KÅhlungsborn";"Mecklenburg-Vorpommern"
"430";1837;"2000-2018";9;11.9151193695188;54.1483939891225;"Bad Doberan";"Mecklenburg-Vorpommern"
"431";1837;"1980-1999";13;11.9151193695188;54.1483939891225;"Bad Doberan";"Mecklenburg-Vorpommern"
"432";1837;"1900-2018";14;11.9151193695188;54.1483939891225;"Bad Doberan";"Mecklenburg-Vorpommern"
"433";1838;"1900-2018";18;12.0817593111869;54.1483952763922;"Rostock-WarnemÅnde";"Mecklenburg-Vorpommern"
"434";1838;"2000-2018";15;12.0817593111869;54.1483952763922;"Rostock-WarnemÅnde";"Mecklenburg-Vorpommern"
"435";1838;"1980-1999";18;12.0817593111869;54.1483952763922;"Rostock-WarnemÅnde";"Mecklenburg-Vorpommern"
"436";1839;"1980-1999";15;12.2483992615409;54.1483966048876;"Bentwisch";"Mecklenburg-Vorpommern"
"437";1839;"2000-2018";13;12.2483992615409;54.1483966048876;"Bentwisch";"Mecklenburg-Vorpommern"
"438";1839;"1900-2018";15;12.2483992615409;54.1483966048876;"Bentwisch";"Mecklenburg-Vorpommern"
"439";1840;"1980-1999";13;12.4150392211538;54.1483979755984;"Gresenhorst";"Mecklenburg-Vorpommern"
"440";1840;"2000-2018";11;12.4150392211538;54.1483979755984;"Gresenhorst";"Mecklenburg-Vorpommern"
"441";1840;"1900-2018";14;12.4150392211538;54.1483979755984;"Gresenhorst";"Mecklenburg-Vorpommern"
"442";1841;"1980-1999";13;12.5816791906501;54.1483993896872;"Marlow";"Mecklenburg-Vorpommern"
"443";1841;"2000-2018";12;12.5816791906501;54.1483993896872;"Marlow";"Mecklenburg-Vorpommern"
"444";1841;"1900-2018";15;12.5816791906501;54.1483993896872;"Marlow";"Mecklenburg-Vorpommern"
"445";1842;"2000-2018";12;12.7483191706628;54.1484008484613;"Drechow";"Mecklenburg-Vorpommern"
"446";1842;"1900-2018";15;12.7483191706628;54.1484008484613;"Drechow";"Mecklenburg-Vorpommern"
"447";1842;"1980-1999";15;12.7483191706628;54.1484008484613;"Drechow";"Mecklenburg-Vorpommern"
"448";1843;"1980-1999";11;12.9149591620126;54.1484023534759;"Franzenburg";"Mecklenburg-Vorpommern"
"449";1843;"1900-2018";13;12.9149591620126;54.1484023534759;"Franzenburg";"Mecklenburg-Vorpommern"
"450";1843;"2000-2018";11;12.9149591620126;54.1484023534759;"Franzenburg";"Mecklenburg-Vorpommern"
"451";1844;"1980-1999";13;13.0815991655376;54.1484039064579;"Grimmen";"Mecklenburg-Vorpommern"
"452";1844;"2000-2018";11;13.0815991655376;54.1484039064579;"Grimmen";"Mecklenburg-Vorpommern"
"453";1844;"1900-2018";15;13.0815991655376;54.1484039064579;"Grimmen";"Mecklenburg-Vorpommern"
"454";1845;"1980-1999";14;13.2482391822478;54.1484055094236;"Horst";"Mecklenburg-Vorpommern"
"455";1845;"2000-2018";11;13.2482391822478;54.1484055094236;"Horst";"Mecklenburg-Vorpommern"
"456";1845;"1900-2018";15;13.2482391822478;54.1484055094236;"Horst";"Mecklenburg-Vorpommern"
"457";1846;"2000-2018";13;13.4148792132529;54.148407164649;"Greifswald Nord";"Mecklenburg-Vorpommern"
"458";1846;"1980-1999";12;13.4148792132529;54.148407164649;"Greifswald Nord";"Mecklenburg-Vorpommern"
"459";1846;"1900-2018";15;13.4148792132529;54.148407164649;"Greifswald Nord";"Mecklenburg-Vorpommern"
"460";1847;"2000-2018";13;13.5815192598509;54.1484088746337;"Lubmin";"Mecklenburg-Vorpommern"
"461";1847;"1980-1999";13;13.5815192598509;54.1484088746337;"Lubmin";"Mecklenburg-Vorpommern"
"462";1847;"1900-2018";15;13.5815192598509;54.1484088746337;"Lubmin";"Mecklenburg-Vorpommern"
"463";1848;"1980-1999";11;13.7481593234399;54.1484106422713;"Krîslin";"Mecklenburg-Vorpommern"
"464";1848;"2000-2018";12;13.7481593234399;54.1484106422713;"Krîslin";"Mecklenburg-Vorpommern"
"465";1848;"1900-2018";14;13.7481593234399;54.1484106422713;"Krîslin";"Mecklenburg-Vorpommern"
"466";1849;"1980-1999";1;13.9147994056481;54.1484124707207;"Karlshagen";"Mecklenburg-Vorpommern"
"467";1849;"2000-2018";1;13.9147994056481;54.1484124707207;"Karlshagen";"Mecklenburg-Vorpommern"
"468";1849;"1900-2018";2;13.9147994056481;54.1484124707207;"Karlshagen";"Mecklenburg-Vorpommern"
"469";1919;"2000-2018";1;8.91560252569151;54.0483888329338;"Dieksand";"Schleswig-Holstein"
"470";1919;"1900-2018";1;8.91560252569151;54.0483888329338;"Dieksand";"Schleswig-Holstein"
"471";1920;"1980-1999";8;9.08224243124935;54.0483894386513;"Meldorf";"Schleswig-Holstein"
"472";1920;"1900-2018";12;9.08224243124935;54.0483894386513;"Meldorf";"Schleswig-Holstein"
"473";1920;"2000-2018";11;9.08224243124935;54.0483894386513;"Meldorf";"Schleswig-Holstein"
"474";1921;"2000-2018";11;9.24888234030214;54.0483900814474;"SÅderhastedt";"Schleswig-Holstein"
"475";1921;"1980-1999";13;9.24888234030214;54.0483900814474;"SÅderhastedt";"Schleswig-Holstein"
"476";1921;"1900-2018";14;9.24888234030214;54.0483900814474;"SÅderhastedt";"Schleswig-Holstein"
"477";1922;"2000-2018";8;9.41552225304297;54.0483907613274;"Schenefeld";"Schleswig-Holstein"
"478";1922;"1980-1999";3;9.41552225304297;54.0483907613274;"Schenefeld";"Schleswig-Holstein"
"479";1922;"1900-2018";10;9.41552225304297;54.0483907613274;"Schenefeld";"Schleswig-Holstein"
"480";1923;"2000-2018";12;9.58216216968158;54.0483914782914;"Hohenwestedt";"Schleswig-Holstein"
"481";1923;"1980-1999";9;9.58216216968158;54.0483914782914;"Hohenwestedt";"Schleswig-Holstein"
"482";1923;"1900-2018";12;9.58216216968158;54.0483914782914;"Hohenwestedt";"Schleswig-Holstein"
