Predictor,maxent,Species,Run
MAT,12.99,Eisen_tetr,1
Moisture,0.194,Eisen_tetr,1
N,0.056,Eisen_tetr,1
NDVI,0.587,Eisen_tetr,1
P,5.544,Eisen_tetr,1
Pastures,3.995,Eisen_tetr,1
Pop_Dens,5.109,Eisen_tetr,1
SOC,0.264,Eisen_tetr,1
Shrubland,0.491,Eisen_tetr,1
Slope,1.251,Eisen_tetr,1
pH,1.103,Eisen_tetr,1
Agriculture,0.828,Fitzi_plat,1
Aspect,0,Fitzi_plat,1
CEC,1.293,Fitzi_plat,1
Clay.Silt,0,Fitzi_plat,1
Cu,0,Fitzi_plat,1
Dist_Coast,43.155,Fitzi_plat,1
Dist_River,0,Fitzi_plat,1
Dist_Urban,0,Fitzi_plat,1
Elev,0,Fitzi_plat,1
Forest_Coni,0,Fitzi_plat,1
Forest_Deci,1.586,Fitzi_plat,1
Hg,0,Fitzi_plat,1
MAP,9.569,Fitzi_plat,1
MAP_Seas,0,Fitzi_plat,1
MAT,0,Fitzi_plat,1
Moisture,0,Fitzi_plat,1
N,0,Fitzi_plat,1
NDVI,0.31,Fitzi_plat,1
P,0,Fitzi_plat,1
Pastures,2.897,Fitzi_plat,1
Pop_Dens,36.241,Fitzi_plat,1
SOC,0.345,Fitzi_plat,1
Shrubland,3.534,Fitzi_plat,1
Slope,0.241,Fitzi_plat,1
pH,0,Fitzi_plat,1
Agriculture,0,Helod_ocul,1
Aspect,1.51,Helod_ocul,1
CEC,0,Helod_ocul,1
Clay.Silt,0.609,Helod_ocul,1
Cu,1.369,Helod_ocul,1
Dist_Coast,51.352,Helod_ocul,1
Dist_River,0,Helod_ocul,1
Dist_Urban,0,Helod_ocul,1
Elev,2.645,Helod_ocul,1
Forest_Coni,18.607,Helod_ocul,1
Forest_Deci,0,Helod_ocul,1
Hg,6.238,Helod_ocul,1
MAP,0,Helod_ocul,1
MAP_Seas,0,Helod_ocul,1
MAT,0.222,Helod_ocul,1
Moisture,0.07,Helod_ocul,1
N,0,Helod_ocul,1
NDVI,0.047,Helod_ocul,1
P,0,Helod_ocul,1
Pastures,0,Helod_ocul,1
Pop_Dens,0.023,Helod_ocul,1
SOC,16.899,Helod_ocul,1
Shrubland,0,Helod_ocul,1
Slope,0,Helod_ocul,1
pH,0.41,Helod_ocul,1
Agriculture,5.244,Lumbr_cast,1
Aspect,2.124,Lumbr_cast,1
CEC,7.684,Lumbr_cast,1
Clay.Silt,4.865,Lumbr_cast,1
Cu,0.295,Lumbr_cast,1
Dist_Coast,2.672,Lumbr_cast,1
Dist_River,0,Lumbr_cast,1
Dist_Urban,0.176,Lumbr_cast,1
Elev,2.068,Lumbr_cast,1
Forest_Coni,1.696,Lumbr_cast,1
Forest_Deci,2.624,Lumbr_cast,1
Hg,0.408,Lumbr_cast,1
MAP,13.605,Lumbr_cast,1
MAP_Seas,13.45,Lumbr_cast,1
MAT,11.584,Lumbr_cast,1
Moisture,0.461,Lumbr_cast,1
N,10.21,Lumbr_cast,1
NDVI,2.02,Lumbr_cast,1
P,9.03,Lumbr_cast,1
Pastures,1.279,Lumbr_cast,1
Pop_Dens,2.343,Lumbr_cast,1
SOC,0.951,Lumbr_cast,1
Shrubland,0.176,Lumbr_cast,1
Slope,0.329,Lumbr_cast,1
pH,4.707,Lumbr_cast,1
Agriculture,10.368,Lumbr_fest,1
Aspect,0.192,Lumbr_fest,1
CEC,1.311,Lumbr_fest,1
Clay.Silt,6.291,Lumbr_fest,1
Cu,1.936,Lumbr_fest,1
Dist_Coast,11.754,Lumbr_fest,1
Dist_River,0.805,Lumbr_fest,1
Dist_Urban,0.114,Lumbr_fest,1
Elev,4.322,Lumbr_fest,1
Forest_Coni,3.356,Lumbr_fest,1
Forest_Deci,4.395,Lumbr_fest,1
Hg,1.091,Lumbr_fest,1
MAP,1.872,Lumbr_fest,1
MAP_Seas,14.362,Lumbr_fest,1
MAT,14.582,Lumbr_fest,1
Moisture,1.829,Lumbr_fest,1
N,0.075,Lumbr_fest,1
NDVI,2.862,Lumbr_fest,1
P,5.828,Lumbr_fest,1
Pastures,3.441,Lumbr_fest,1
Pop_Dens,0.241,Lumbr_fest,1
SOC,1.292,Lumbr_fest,1
Shrubland,0,Lumbr_fest,1
Slope,1.265,Lumbr_fest,1
pH,6.416,Lumbr_fest,1
Agriculture,0.211,Lumbr_frie,1
Aspect,0.125,Lumbr_frie,1
CEC,0.006,Lumbr_frie,1
Clay.Silt,1.75,Lumbr_frie,1
Cu,5.204,Lumbr_frie,1
Dist_Coast,55.158,Lumbr_frie,1
Dist_River,5.307,Lumbr_frie,1
Dist_Urban,2.417,Lumbr_frie,1
Elev,0,Lumbr_frie,1
Forest_Coni,3.232,Lumbr_frie,1
Forest_Deci,12.517,Lumbr_frie,1
Hg,1.607,Lumbr_frie,1
MAP,0.325,Lumbr_frie,1
MAP_Seas,2.286,Lumbr_frie,1
MAT,0,Lumbr_frie,1
Moisture,2.491,Lumbr_frie,1
N,0,Lumbr_frie,1
NDVI,0.302,Lumbr_frie,1
P,0.137,Lumbr_frie,1
Pastures,0.108,Lumbr_frie,1
Pop_Dens,0.599,Lumbr_frie,1
SOC,2.856,Lumbr_frie,1
Shrubland,0.439,Lumbr_frie,1
Slope,0,Lumbr_frie,1
pH,2.924,Lumbr_frie,1
Agriculture,0,Lumbr_herc,1
Aspect,0,Lumbr_herc,1
CEC,0,Lumbr_herc,1
Clay.Silt,0,Lumbr_herc,1
Cu,0,Lumbr_herc,1
Dist_Coast,0.895,Lumbr_herc,1
Dist_River,20.184,Lumbr_herc,1
Dist_Urban,0.801,Lumbr_herc,1
Elev,5.794,Lumbr_herc,1
Forest_Coni,0,Lumbr_herc,1
Forest_Deci,1.319,Lumbr_herc,1
Hg,0,Lumbr_herc,1
MAP,0,Lumbr_herc,1
MAP_Seas,0,Lumbr_herc,1
MAT,0,Lumbr_herc,1
Moisture,0,Lumbr_herc,1
N,0,Lumbr_herc,1
NDVI,0,Lumbr_herc,1
P,0,Lumbr_herc,1
Pastures,0,Lumbr_herc,1
Pop_Dens,69.312,Lumbr_herc,1
SOC,0,Lumbr_herc,1
Shrubland,1.319,Lumbr_herc,1
Slope,0.377,Lumbr_herc,1
pH,0,Lumbr_herc,1
Agriculture,0.284,Lumbr_poly,1
Aspect,0.032,Lumbr_poly,1
CEC,0.021,Lumbr_poly,1
Clay.Silt,2.898,Lumbr_poly,1
Cu,0.725,Lumbr_poly,1
Dist_Coast,50.567,Lumbr_poly,1
Dist_River,0.284,Lumbr_poly,1
Dist_Urban,0.63,Lumbr_poly,1
Elev,0,Lumbr_poly,1
Forest_Coni,0.735,Lumbr_poly,1
Forest_Deci,3.612,Lumbr_poly,1
Hg,0,Lumbr_poly,1
MAP,1.901,Lumbr_poly,1
MAP_Seas,4.987,Lumbr_poly,1
MAT,0.074,Lumbr_poly,1
Moisture,1.176,Lumbr_poly,1
N,0,Lumbr_poly,1
NDVI,0.052,Lumbr_poly,1
P,3.181,Lumbr_poly,1
Pastures,0.094,Lumbr_poly,1
Pop_Dens,7.98,Lumbr_poly,1
SOC,0,Lumbr_poly,1
Shrubland,0.556,Lumbr_poly,1
Slope,19.582,Lumbr_poly,1
pH,0.63,Lumbr_poly,1
Agriculture,1.441,Lumbr_rube,1
Aspect,0.594,Lumbr_rube,1
CEC,2.271,Lumbr_rube,1
Clay.Silt,1.807,Lumbr_rube,1
Cu,7.578,Lumbr_rube,1
Dist_Coast,5.552,Lumbr_rube,1
Dist_River,0.586,Lumbr_rube,1
Dist_Urban,0.134,Lumbr_rube,1
Elev,17.033,Lumbr_rube,1
Forest_Coni,1.799,Lumbr_rube,1
Forest_Deci,1.738,Lumbr_rube,1
Hg,9.141,Lumbr_rube,1
MAP,1.455,Lumbr_rube,1
MAP_Seas,5.492,Lumbr_rube,1
MAT,16.003,Lumbr_rube,1
Moisture,1.298,Lumbr_rube,1
N,1.279,Lumbr_rube,1
NDVI,2.228,Lumbr_rube,1
P,6.717,Lumbr_rube,1
Pastures,1.784,Lumbr_rube,1
Pop_Dens,7.377,Lumbr_rube,1
SOC,1.334,Lumbr_rube,1
Shrubland,3.234,Lumbr_rube,1
Slope,0.904,Lumbr_rube,1
pH,1.22,Lumbr_rube,1
Agriculture,8.076,Lumbr_terr,1
Aspect,0.164,Lumbr_terr,1
CEC,5.551,Lumbr_terr,1
Clay.Silt,0.806,Lumbr_terr,1
Cu,10.068,Lumbr_terr,1
Dist_Coast,4.851,Lumbr_terr,1
Dist_River,0,Lumbr_terr,1
Dist_Urban,0.1,Lumbr_terr,1
Elev,3.861,Lumbr_terr,1
Forest_Coni,1.321,Lumbr_terr,1
Forest_Deci,1.579,Lumbr_terr,1
Hg,2.7,Lumbr_terr,1
MAP,0,Lumbr_terr,1
MAP_Seas,19.372,Lumbr_terr,1
MAT,9.617,Lumbr_terr,1
Moisture,0.849,Lumbr_terr,1
N,4.886,Lumbr_terr,1
NDVI,1.316,Lumbr_terr,1
P,4.689,Lumbr_terr,1
Pastures,0.788,Lumbr_terr,1
Pop_Dens,13.63,Lumbr_terr,1
SOC,0.554,Lumbr_terr,1
Shrubland,0.475,Lumbr_terr,1
Slope,0.006,Lumbr_terr,1
pH,4.74,Lumbr_terr,1
Agriculture,1.883,Micro_dubi,1
Aspect,0,Micro_dubi,1
CEC,6.7,Micro_dubi,1
Clay.Silt,0,Micro_dubi,1
Cu,0,Micro_dubi,1
Dist_Coast,1.933,Micro_dubi,1
Dist_River,0,Micro_dubi,1
Dist_Urban,1.675,Micro_dubi,1
Elev,0,Micro_dubi,1
Forest_Coni,2.587,Micro_dubi,1
Forest_Deci,0.099,Micro_dubi,1
Hg,0,Micro_dubi,1
MAP,0,Micro_dubi,1
MAP_Seas,8.355,Micro_dubi,1
MAT,70.585,Micro_dubi,1
Moisture,0.535,Micro_dubi,1
N,0.327,Micro_dubi,1
NDVI,0.208,Micro_dubi,1
P,1.863,Micro_dubi,1
Pastures,0,Micro_dubi,1
Pop_Dens,0.218,Micro_dubi,1
SOC,0,Micro_dubi,1
Shrubland,2.825,Micro_dubi,1
Slope,0.208,Micro_dubi,1
pH,0,Micro_dubi,1
Agriculture,1.059,Micro_phos,1
Aspect,0.167,Micro_phos,1
CEC,1.791,Micro_phos,1
Clay.Silt,1.759,Micro_phos,1
Cu,13.414,Micro_phos,1
Dist_Coast,13.573,Micro_phos,1
Dist_River,1.027,Micro_phos,1
Dist_Urban,0.183,Micro_phos,1
Elev,1.226,Micro_phos,1
Forest_Coni,0.394,Micro_phos,1
Forest_Deci,0,Micro_phos,1
Hg,0.028,Micro_phos,1
MAP,0.713,Micro_phos,1
MAP_Seas,4.052,Micro_phos,1
MAT,43.182,Micro_phos,1
Moisture,1.385,Micro_phos,1
N,0.016,Micro_phos,1
NDVI,2.918,Micro_phos,1
P,0.716,Micro_phos,1
Pastures,4.951,Micro_phos,1
Pop_Dens,3.491,Micro_phos,1
SOC,0,Micro_phos,1
Shrubland,0.955,Micro_phos,1
Slope,2.599,Micro_phos,1
pH,0.402,Micro_phos,1
Agriculture,3.597,Murch_minu,1
Aspect,46.545,Murch_minu,1
CEC,0.153,Murch_minu,1
Clay.Silt,0,Murch_minu,1
Cu,5.123,Murch_minu,1
Dist_Coast,0.349,Murch_minu,1
Dist_River,0.392,Murch_minu,1
Dist_Urban,0,Murch_minu,1
Elev,8.066,Murch_minu,1
Forest_Coni,1.068,Murch_minu,1
Forest_Deci,0,Murch_minu,1
Hg,0,Murch_minu,1
MAP,0.022,Murch_minu,1
MAP_Seas,2.158,Murch_minu,1
MAT,0.828,Murch_minu,1
Moisture,4.556,Murch_minu,1
N,0,Murch_minu,1
NDVI,0,Murch_minu,1
P,2.136,Murch_minu,1
Pastures,0,Murch_minu,1
Pop_Dens,0,Murch_minu,1
SOC,0,Murch_minu,1
Shrubland,23.676,Murch_minu,1
Slope,0,Murch_minu,1
pH,1.33,Murch_minu,1
Agriculture,1.929,Murch_muld,1
Aspect,0.629,Murch_muld,1
CEC,1.374,Murch_muld,1
Clay.Silt,5.688,Murch_muld,1
Cu,2.412,Murch_muld,1
Dist_Coast,17.652,Murch_muld,1
Dist_River,0.792,Murch_muld,1
Dist_Urban,0.697,Murch_muld,1
Elev,5.741,Murch_muld,1
Forest_Coni,0.079,Murch_muld,1
Forest_Deci,14.281,Murch_muld,1
Hg,7.109,Murch_muld,1
MAP,0,Murch_muld,1
MAP_Seas,1.18,Murch_muld,1
MAT,5.353,Murch_muld,1
Moisture,0.378,Murch_muld,1
N,0.1,Murch_muld,1
NDVI,0.246,Murch_muld,1
P,0.011,Murch_muld,1
Pastures,9.369,Murch_muld,1
Pop_Dens,5.07,Murch_muld,1
SOC,1.143,Murch_muld,1
Shrubland,1.583,Murch_muld,1
Slope,4.126,Murch_muld,1
pH,13.06,Murch_muld,1
Agriculture,0.258,Octod_comp,1
Aspect,2.712,Octod_comp,1
CEC,0,Octod_comp,1
Clay.Silt,0.273,Octod_comp,1
Cu,1.865,Octod_comp,1
Dist_Coast,10.26,Octod_comp,1
Dist_River,0,Octod_comp,1
Dist_Urban,24.178,Octod_comp,1
Elev,0,Octod_comp,1
Forest_Coni,47.252,Octod_comp,1
Forest_Deci,2.583,Octod_comp,1
Hg,0.588,Octod_comp,1
MAP,0.115,Octod_comp,1
MAP_Seas,0,Octod_comp,1
MAT,5.725,Octod_comp,1
Moisture,0.014,Octod_comp,1
N,0.244,Octod_comp,1
NDVI,3.645,Octod_comp,1
P,0.029,Octod_comp,1
Pastures,0.057,Octod_comp,1
Pop_Dens,0.201,Octod_comp,1
SOC,0,Octod_comp,1
Shrubland,0,Octod_comp,1
Slope,0,Octod_comp,1
pH,0,Octod_comp,1
Agriculture,1.594,Octod_tran,1
Aspect,0.398,Octod_tran,1
CEC,12.151,Octod_tran,1
Clay.Silt,0,Octod_tran,1
Cu,0,Octod_tran,1
Dist_Coast,26.892,Octod_tran,1
Dist_River,0,Octod_tran,1
Dist_Urban,0,Octod_tran,1
Elev,0,Octod_tran,1
Forest_Coni,20.717,Octod_tran,1
Forest_Deci,21.514,Octod_tran,1
Hg,0,Octod_tran,1
MAP,0,Octod_tran,1
MAP_Seas,0,Octod_tran,1
MAT,0,Octod_tran,1
Moisture,0,Octod_tran,1
N,0.598,Octod_tran,1
NDVI,0,Octod_tran,1
P,0,Octod_tran,1
Pastures,2.789,Octod_tran,1
Pop_Dens,0.996,Octod_tran,1
SOC,0,Octod_tran,1
Shrubland,11.554,Octod_tran,1
Slope,0.797,Octod_tran,1
pH,0,Octod_tran,1
Agriculture,3.873,Octol_cyan,1
Aspect,0.171,Octol_cyan,1
CEC,9.181,Octol_cyan,1
Clay.Silt,3.618,Octol_cyan,1
Cu,1.744,Octol_cyan,1
Dist_Coast,10.501,Octol_cyan,1
Dist_River,0.65,Octol_cyan,1
Dist_Urban,0.388,Octol_cyan,1
Elev,6.855,Octol_cyan,1
Forest_Coni,0.398,Octol_cyan,1
Forest_Deci,1.363,Octol_cyan,1
Hg,0.901,Octol_cyan,1
MAP,7.859,Octol_cyan,1
MAP_Seas,9.51,Octol_cyan,1
MAT,17.224,Octol_cyan,1
Moisture,0.643,Octol_cyan,1
N,3.336,Octol_cyan,1
NDVI,0.767,Octol_cyan,1
P,2.122,Octol_cyan,1
Pastures,3.816,Octol_cyan,1
Pop_Dens,5.779,Octol_cyan,1
SOC,1.252,Octol_cyan,1
Shrubland,0.099,Octol_cyan,1
Slope,1.264,Octol_cyan,1
pH,6.686,Octol_cyan,1
Agriculture,1.433,Octol_lact,1
Aspect,0.605,Octol_lact,1
CEC,5.1,Octol_lact,1
Clay.Silt,1.025,Octol_lact,1
Cu,0.238,Octol_lact,1
Dist_Coast,15.909,Octol_lact,1
Dist_River,0.106,Octol_lact,1
Dist_Urban,0,Octol_lact,1
Elev,2.408,Octol_lact,1
Forest_Coni,4.25,Octol_lact,1
Forest_Deci,2.329,Octol_lact,1
Hg,6.132,Octol_lact,1
MAP,2.575,Octol_lact,1
MAP_Seas,5.283,Octol_lact,1
MAT,14.281,Octol_lact,1
Moisture,1.181,Octol_lact,1
N,0.32,Octol_lact,1
NDVI,4.601,Octol_lact,1
P,4.814,Octol_lact,1
Pastures,4.782,Octol_lact,1
Pop_Dens,4.918,Octol_lact,1
SOC,0.781,Octol_lact,1
Shrubland,1.384,Octol_lact,1
Slope,2.184,Octol_lact,1
pH,13.364,Octol_lact,1
Agriculture,1.155,Octol_tyrt,1
Aspect,0.413,Octol_tyrt,1
CEC,1.912,Octol_tyrt,1
Clay.Silt,6.498,Octol_tyrt,1
Cu,0.989,Octol_tyrt,1
Dist_Coast,24.916,Octol_tyrt,1
Dist_River,0.777,Octol_tyrt,1
Dist_Urban,1.427,Octol_tyrt,1
Elev,1.996,Octol_tyrt,1
Forest_Coni,0.714,Octol_tyrt,1
Forest_Deci,0.724,Octol_tyrt,1
Hg,9.843,Octol_tyrt,1
MAP,1.404,Octol_tyrt,1
MAP_Seas,8.4,Octol_tyrt,1
MAT,23.595,Octol_tyrt,1
Moisture,1.048,Octol_tyrt,1
N,0.364,Octol_tyrt,1
NDVI,2.135,Octol_tyrt,1
P,6.491,Octol_tyrt,1
Pastures,1.696,Octol_tyrt,1
Pop_Dens,0.922,Octol_tyrt,1
SOC,1.282,Octol_tyrt,1
Shrubland,0.271,Octol_tyrt,1
Slope,0.032,Octol_tyrt,1
pH,0.996,Octol_tyrt,1
Agriculture,0,Proct_anti,1
Aspect,0,Proct_anti,1
CEC,0,Proct_anti,1
Clay.Silt,0,Proct_anti,1
Cu,0,Proct_anti,1
Dist_Coast,0,Proct_anti,1
Dist_River,0,Proct_anti,1
Dist_Urban,0,Proct_anti,1
Elev,0,Proct_anti,1
Forest_Coni,0,Proct_anti,1
Forest_Deci,0.016,Proct_anti,1
Hg,2.342,Proct_anti,1
MAP,0,Proct_anti,1
MAP_Seas,57.897,Proct_anti,1
MAT,0,Proct_anti,1
Moisture,0,Proct_anti,1
N,0,Proct_anti,1
NDVI,0,Proct_anti,1
P,25.884,Proct_anti,1
Pastures,0,Proct_anti,1
Pop_Dens,0,Proct_anti,1
SOC,0,Proct_anti,1
Shrubland,13.861,Proct_anti,1
Slope,0,Proct_anti,1
pH,0,Proct_anti,1
Agriculture,0,Proct_tube,1
Aspect,0,Proct_tube,1
CEC,0,Proct_tube,1
Clay.Silt,0,Proct_tube,1
Cu,1.091,Proct_tube,1
Dist_Coast,3.826,Proct_tube,1
Dist_River,0,Proct_tube,1
Dist_Urban,0,Proct_tube,1
Elev,0,Proct_tube,1
Forest_Coni,0,Proct_tube,1
Forest_Deci,0,Proct_tube,1
Hg,4.326,Proct_tube,1
MAP,0.066,Proct_tube,1
MAP_Seas,0.739,Proct_tube,1
MAT,75.151,Proct_tube,1
Moisture,0,Proct_tube,1
N,0,Proct_tube,1
NDVI,0,Proct_tube,1
P,0.007,Proct_tube,1
Pastures,1.151,Proct_tube,1
Pop_Dens,0,Proct_tube,1
SOC,0.918,Proct_tube,1
Shrubland,0.007,Proct_tube,1
Slope,12.717,Proct_tube,1
pH,0,Proct_tube,1
Agriculture,3.417,Satch_made,1
Aspect,1.105,Satch_made,1
CEC,17.387,Satch_made,1
Clay.Silt,0,Satch_made,1
Cu,0,Satch_made,1
Dist_Coast,0,Satch_made,1
Dist_River,0,Satch_made,1
Dist_Urban,0,Satch_made,1
Elev,0.904,Satch_made,1
Forest_Coni,0.151,Satch_made,1
Forest_Deci,0.05,Satch_made,1
Hg,0.201,Satch_made,1
MAP,16.633,Satch_made,1
MAP_Seas,51.91,Satch_made,1
MAT,0,Satch_made,1
Moisture,0,Satch_made,1
N,0,Satch_made,1
NDVI,1.156,Satch_made,1
P,3.518,Satch_made,1
Pastures,0.502,Satch_made,1
Pop_Dens,0,Satch_made,1
SOC,0,Satch_made,1
Shrubland,0.804,Satch_made,1
Slope,2.06,Satch_made,1
pH,0.201,Satch_made,1
Agriculture,2.793,Satch_mamm,1
Aspect,1.085,Satch_mamm,1
CEC,0.775,Satch_mamm,1
Clay.Silt,3.527,Satch_mamm,1
Cu,1.36,Satch_mamm,1
Dist_Coast,18.041,Satch_mamm,1
Dist_River,0.21,Satch_mamm,1
Dist_Urban,0.693,Satch_mamm,1
Elev,0.123,Satch_mamm,1
Forest_Coni,2.9,Satch_mamm,1
Forest_Deci,0.704,Satch_mamm,1
Hg,1.567,Satch_mamm,1
MAP,1.357,Satch_mamm,1
MAP_Seas,0.45,Satch_mamm,1
MAT,49.062,Satch_mamm,1
Moisture,0.22,Satch_mamm,1
N,0.7,Satch_mamm,1
NDVI,1.482,Satch_mamm,1
P,1.823,Satch_mamm,1
Pastures,0.569,Satch_mamm,1
Pop_Dens,0.222,Satch_mamm,1
SOC,0.205,Satch_mamm,1
Shrubland,0.424,Satch_mamm,1
Slope,0.012,Satch_mamm,1
pH,9.695,Satch_mamm,1
Agriculture,2.332,Allol_chlo,2
Aspect,1.14,Allol_chlo,2
CEC,7.319,Allol_chlo,2
Clay.Silt,2.343,Allol_chlo,2
Cu,4.155,Allol_chlo,2
Dist_Coast,1.331,Allol_chlo,2
Dist_River,0.546,Allol_chlo,2
Dist_Urban,0.391,Allol_chlo,2
Elev,6.103,Allol_chlo,2
Forest_Coni,2.825,Allol_chlo,2
Forest_Deci,0.693,Allol_chlo,2
Hg,0.482,Allol_chlo,2
MAP,2.938,Allol_chlo,2
MAP_Seas,7.495,Allol_chlo,2
MAT,22.82,Allol_chlo,2
Moisture,4.315,Allol_chlo,2
N,4.254,Allol_chlo,2
NDVI,0.549,Allol_chlo,2
P,1.243,Allol_chlo,2
Pastures,3.114,Allol_chlo,2
Pop_Dens,4.408,Allol_chlo,2
SOC,1.066,Allol_chlo,2
Shrubland,1.639,Allol_chlo,2
Slope,2.032,Allol_chlo,2
pH,14.468,Allol_chlo,2
Agriculture,0,Allol_dofl,2
Aspect,0,Allol_dofl,2
CEC,0,Allol_dofl,2
Clay.Silt,67.769,Allol_dofl,2
Cu,0,Allol_dofl,2
Dist_Coast,0,Allol_dofl,2
Dist_River,0,Allol_dofl,2
Dist_Urban,0,Allol_dofl,2
Elev,0,Allol_dofl,2
Forest_Coni,28.926,Allol_dofl,2
Forest_Deci,0,Allol_dofl,2
Hg,0,Allol_dofl,2
MAP,0,Allol_dofl,2
MAP_Seas,0,Allol_dofl,2
MAT,0,Allol_dofl,2
Moisture,3.306,Allol_dofl,2
N,0,Allol_dofl,2
NDVI,0,Allol_dofl,2
P,0,Allol_dofl,2
Pastures,0,Allol_dofl,2
Pop_Dens,0,Allol_dofl,2
SOC,0,Allol_dofl,2
Shrubland,0,Allol_dofl,2
Slope,0,Allol_dofl,2
pH,0,Allol_dofl,2
Agriculture,6.262,Allol_rose,2
Aspect,0,Allol_rose,2
CEC,0,Allol_rose,2
Clay.Silt,0,Allol_rose,2
Cu,2.087,Allol_rose,2
Dist_Coast,60.531,Allol_rose,2
Dist_River,0,Allol_rose,2
Dist_Urban,1.898,Allol_rose,2
Elev,0.38,Allol_rose,2
Forest_Coni,0,Allol_rose,2
Forest_Deci,0,Allol_rose,2
Hg,2.277,Allol_rose,2
MAP,0,Allol_rose,2
MAP_Seas,3.226,Allol_rose,2
MAT,0,Allol_rose,2
Moisture,0.19,Allol_rose,2
N,0,Allol_rose,2
NDVI,0.569,Allol_rose,2
P,0,Allol_rose,2
Pastures,4.554,Allol_rose,2
Pop_Dens,6.641,Allol_rose,2
SOC,0,Allol_rose,2
Shrubland,11.385,Allol_rose,2
Slope,0,Allol_rose,2
pH,0,Allol_rose,2
Agriculture,4.984,Allol_eise,2
Aspect,0.623,Allol_eise,2
CEC,2.174,Allol_eise,2
Clay.Silt,12.551,Allol_eise,2
Cu,1.326,Allol_eise,2
Dist_Coast,7.347,Allol_eise,2
Dist_River,0.171,Allol_eise,2
Dist_Urban,0.434,Allol_eise,2
Elev,1.894,Allol_eise,2
Forest_Coni,0.562,Allol_eise,2
Forest_Deci,0.736,Allol_eise,2
Hg,2.483,Allol_eise,2
MAP,0,Allol_eise,2
MAP_Seas,9.672,Allol_eise,2
MAT,36.24,Allol_eise,2
Moisture,1.416,Allol_eise,2
N,3.744,Allol_eise,2
NDVI,2.284,Allol_eise,2
P,2.216,Allol_eise,2
Pastures,2.092,Allol_eise,2
Pop_Dens,4.846,Allol_eise,2
SOC,0.262,Allol_eise,2
Shrubland,0.209,Allol_eise,2
Slope,0.117,Allol_eise,2
pH,1.616,Allol_eise,2
Agriculture,5.706,Aporr_cali,2
Aspect,1.001,Aporr_cali,2
CEC,4.609,Aporr_cali,2
Clay.Silt,2.037,Aporr_cali,2
Cu,7.201,Aporr_cali,2
Dist_Coast,6.614,Aporr_cali,2
Dist_River,0.104,Aporr_cali,2
Dist_Urban,0,Aporr_cali,2
Elev,3.401,Aporr_cali,2
Forest_Coni,1.342,Aporr_cali,2
Forest_Deci,0.753,Aporr_cali,2
Hg,0.198,Aporr_cali,2
MAP,3.681,Aporr_cali,2
MAP_Seas,15.293,Aporr_cali,2
MAT,6.92,Aporr_cali,2
Moisture,3.307,Aporr_cali,2
N,6.17,Aporr_cali,2
NDVI,1.088,Aporr_cali,2
P,9.087,Aporr_cali,2
Pastures,2.925,Aporr_cali,2
Pop_Dens,11.489,Aporr_cali,2
SOC,0.456,Aporr_cali,2
Shrubland,0.113,Aporr_cali,2
Slope,0.618,Aporr_cali,2
pH,5.886,Aporr_cali,2
Agriculture,0.664,Aporr_cupu,2
Aspect,0,Aporr_cupu,2
CEC,0,Aporr_cupu,2
Clay.Silt,0.095,Aporr_cupu,2
Cu,0.664,Aporr_cupu,2
Dist_Coast,3.255,Aporr_cupu,2
Dist_River,2.086,Aporr_cupu,2
Dist_Urban,0.032,Aporr_cupu,2
Elev,60.588,Aporr_cupu,2
Forest_Coni,0.284,Aporr_cupu,2
Forest_Deci,0.063,Aporr_cupu,2
Hg,0,Aporr_cupu,2
MAP,0,Aporr_cupu,2
MAP_Seas,2.655,Aporr_cupu,2
MAT,0,Aporr_cupu,2
Moisture,0,Aporr_cupu,2
N,6.89,Aporr_cupu,2
NDVI,0,Aporr_cupu,2
P,1.011,Aporr_cupu,2
Pastures,0.601,Aporr_cupu,2
Pop_Dens,4.393,Aporr_cupu,2
SOC,0.221,Aporr_cupu,2
Shrubland,1.486,Aporr_cupu,2
Slope,14.981,Aporr_cupu,2
pH,0.032,Aporr_cupu,2
Agriculture,0,Aporr_hand,2
Aspect,0,Aporr_hand,2
CEC,2.962,Aporr_hand,2
Clay.Silt,0.118,Aporr_hand,2
Cu,0,Aporr_hand,2
Dist_Coast,0.711,Aporr_hand,2
Dist_River,0.356,Aporr_hand,2
Dist_Urban,0.829,Aporr_hand,2
Elev,0.356,Aporr_hand,2
Forest_Coni,0,Aporr_hand,2
Forest_Deci,1.54,Aporr_hand,2
Hg,21.209,Aporr_hand,2
MAP,1.896,Aporr_hand,2
MAP_Seas,0.356,Aporr_hand,2
MAT,0,Aporr_hand,2
Moisture,8.768,Aporr_hand,2
N,0,Aporr_hand,2
NDVI,0,Aporr_hand,2
P,27.37,Aporr_hand,2
Pastures,0,Aporr_hand,2
Pop_Dens,30.45,Aporr_hand,2
SOC,0,Aporr_hand,2
Shrubland,3.081,Aporr_hand,2
Slope,0,Aporr_hand,2
pH,0,Aporr_hand,2
Agriculture,2.714,Aporr_icte,2
Aspect,0.506,Aporr_icte,2
CEC,12.085,Aporr_icte,2
Clay.Silt,5.784,Aporr_icte,2
Cu,3.206,Aporr_icte,2
Dist_Coast,8.645,Aporr_icte,2
Dist_River,2.273,Aporr_icte,2
Dist_Urban,1.968,Aporr_icte,2
Elev,1.264,Aporr_icte,2
Forest_Coni,1.666,Aporr_icte,2
