"species","latitude","longitude","datasource","year","OBJECTID",".val",".equ",".zer",".cap",".cen",".sea",".gbf",".summary"
"Lumbricus rubellus",57.184902,-7.422857,"GBIF",2014,18749,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Dendrobaena octaedra",57.489883,-7.234159,"GBIF",2014,18750,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Bimastos rubidus",57.489883,-7.234159,"GBIF",2014,18751,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",57.184902,-7.422857,"GBIF",2014,18754,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus castaneus",57.184902,-7.422857,"GBIF",2014,18756,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus rubellus",57.489883,-7.234159,"GBIF",2014,18757,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Dendrobaena veneta",57.489883,-7.234159,"GBIF",2014,18758,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",60.21871,24.782981,"GBIF",2014,18820,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",60.216977,24.782212,"GBIF",2007,18822,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",60.220957,24.811255,"GBIF",2012,18823,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",60.227523,24.818713,"GBIF",2012,18824,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",60.219719,24.78382,"GBIF",2012,18825,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",60.174672,24.826303,"GBIF",2007,18826,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",60.217851,24.80483,"GBIF",2014,18827,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Bimastos rubidus",60.21669,24.798077,"GBIF",2014,18829,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eiseniella tetraedra",52.257819,5.75461,"GBIF",2010,18926,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"Eiseniella tetraedra",52.378811,4.828495,"GBIF",1997,18958,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eiseniella tetraedra",52.384849,4.829932,"GBIF",1983,18966,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eiseniella tetraedra",52.374352,4.853677,"GBIF",1997,19096,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",57.43398,12.01572,"GBIF",2017,19161,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea rosea",59.950798,10.648953,"GBIF",2010,19183,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",59.84892,10.669205,"GBIF",2010,19184,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",59.586848,5.180246,"GBIF",2010,19188,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",59.898911,10.577177,"GBIF",2010,19190,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",59.934721,10.728226,"GBIF",2010,19193,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",59.837435,10.814905,"GBIF",2010,19196,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Enterion cyaneum",59.183065,10.440129,"GBIF",2010,19205,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",59.860358,10.801046,"GBIF",2010,19207,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",69.673162,18.968487,"GBIF",2010,19214,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",69.673162,18.968487,"GBIF",2010,19215,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea longa",69.666217,18.966056,"GBIF",2010,19216,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",59.9771,10.680449,"GBIF",2016,19217,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",59.90422,10.792671,"GBIF",2016,19218,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",59.586848,5.180246,"GBIF",2010,19224,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",59.898911,10.577177,"GBIF",2010,19225,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",65.934763,12.3582,"GBIF",2010,19229,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus rubellus",68.409802,15.984953,"GBIF",2010,19231,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",59.871889,10.838219,"GBIF",2010,19233,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",59.183065,10.440129,"GBIF",2010,19236,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea longa",59.925253,10.628917,"GBIF",2010,19239,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",59.596468,5.211532,"GBIF",2010,19243,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",69.673162,18.968487,"GBIF",2010,19248,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus rubellus",69.666217,18.966056,"GBIF",2010,19249,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus rubellus",59.84892,10.669205,"GBIF",2010,19251,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",59.898911,10.577177,"GBIF",2010,19255,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea rosea",59.934721,10.728226,"GBIF",2010,19256,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",60.377869,5.055906,"GBIF",2010,19262,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",59.935308,10.65801,"GBIF",2010,19267,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",59.925253,10.628917,"GBIF",2010,19268,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",58.848998,9.402749,"GBIF",2010,19269,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",69.673162,18.968487,"GBIF",2010,19275,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",69.673162,18.968487,"GBIF",2010,19276,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Eiseniella tetraedra",68.776409,17.114208,"GBIF",1992,19278,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",59.950798,10.648953,"GBIF",2010,19280,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",59.898911,10.577177,"GBIF",2010,19285,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Enterion cyaneum",65.934763,12.3582,"GBIF",2010,19290,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",68.409802,15.984953,"GBIF",2010,19292,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus rubellus",59.183065,10.440129,"GBIF",2010,19296,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Dendrobaena octaedra",59.925253,10.628917,"GBIF",2010,19298,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",61.105526,5.514699,"GBIF",2010,19305,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",59.586848,5.180246,"GBIF",2010,19308,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",69.673162,18.968487,"GBIF",2010,19309,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",69.673162,18.968487,"GBIF",2010,19310,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea longa",69.666217,18.966056,"GBIF",2010,19311,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea longa",65.934331,12.34826,"GBIF",2010,19312,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",59.91703,10.72428,"GBIF",2016,19313,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Dendrobaena hortensis",59.88029,10.8513,"GBIF",2019,19316,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",59.586848,5.180246,"GBIF",2010,19318,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea rosea",59.898911,10.577177,"GBIF",2010,19321,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",59.934721,10.728226,"GBIF",2010,19324,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",59.837435,10.814905,"GBIF",2010,19326,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",59.935308,10.65801,"GBIF",2010,19333,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eisenia andrei",59.84892,10.669205,"GBIF",2010,19335,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",69.673162,18.968487,"GBIF",2010,19340,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Enterion cyaneum",69.666217,18.966056,"GBIF",2010,19341,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Eiseniella tetraedra",68.776409,17.114208,"GBIF",1989,19342,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus rubellus",59.84892,10.669205,"GBIF",2010,19347,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",59.586848,5.180246,"GBIF",2010,19350,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea longa",59.934721,10.728226,"GBIF",2010,19353,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",59.183065,10.440129,"GBIF",2010,19362,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",59.925253,10.628917,"GBIF",2010,19366,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",69.673162,18.968487,"GBIF",2010,19375,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",69.673162,18.968487,"GBIF",2010,19376,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",59.934721,10.728226,"GBIF",2010,19381,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",59.586848,5.180246,"GBIF",2010,19383,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",59.898911,10.577177,"GBIF",2010,19385,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",65.934763,12.3582,"GBIF",2010,19389,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",60.377869,5.055906,"GBIF",2010,19390,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea longa",59.934721,10.728226,"GBIF",2010,19394,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",69.673162,18.968487,"GBIF",2010,19400,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",69.673162,18.968487,"GBIF",2010,19401,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",59.934721,10.728226,"GBIF",2010,19402,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eiseniella tetraedra",59.946751,10.820717,"GBIF",2015,19408,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",59.586848,5.180246,"GBIF",2010,19415,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea longa",65.934763,12.3582,"GBIF",2010,19416,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",59.871889,10.838219,"GBIF",2010,19426,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Bimastos rubidus",59.937802,10.69914,"GBIF",2010,19430,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",69.673162,18.968487,"GBIF",2010,19435,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",59.934721,10.728226,"GBIF",2010,19436,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",59.927439,10.875344,"GBIF",2010,19445,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",59.837435,10.814905,"GBIF",2010,19448,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea rosea",59.934721,10.728226,"GBIF",2010,19454,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Dendrobaena octaedra",59.914665,10.685991,"GBIF",2010,19457,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",65.934331,12.34826,"GBIF",2010,19459,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",59.84892,10.669205,"GBIF",2010,19460,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",69.673162,18.968487,"GBIF",2010,19464,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",51.496101,-0.1785,"GBIF",2021,19562,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Lumbricus terrestris",51.496354,-0.177516,"GBIF",2020,19564,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Lumbricus terrestris",60.217552,24.786803,"GBIF",2014,19635,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",60.216746,24.782878,"GBIF",2007,19637,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",60.46521,18.40771,"GBIF",2015,19645,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Octolasion lacteum",51.496903,-0.178049,"GBIF",2019,19660,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Bimastos rubidus",51.435405,-0.073599,"GBIF",2020,19661,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eisenia fetida",51.496101,-0.1785,"GBIF",2021,19662,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Lumbricus friendi",48.9178,2.25988,"GBIF",2017,19663,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",48.92719,2.23782,"GBIF",2017,19664,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus castaneus",48.9178,2.25988,"GBIF",2017,19665,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus castaneus",48.92719,2.23782,"GBIF",2017,19666,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",48.92719,2.23782,"GBIF",2017,19667,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",48.9178,2.25988,"GBIF",2017,19668,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",48.9178,2.25988,"GBIF",2017,19669,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea longa",48.9178,2.25988,"GBIF",2017,19670,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Enterion cyaneum",59.928539,10.876236,"GBIF",2013,19675,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",59.931627,10.688461,"GBIF",2018,19680,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",59.269309,10.457755,"GBIF",2017,19681,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Eiseniella tetraedra",50.026653,-5.095997,"GBIF",1977,19691,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Enterion cyaneum",67.249199,15.344833,"GBIF",2019,19694,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Enterion cyaneum",67.332832,14.509885,"GBIF",2016,19703,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Eiseniella tetraedra",59.930267,10.924852,"GBIF",1995,19706,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Allolobophora chlorotica",51.339722,-3.104649,"GBIF",1977,20595,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Bimastos rubidus",51.457543,-2.828982,"GBIF",2017,20605,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus castaneus",51.457543,-2.828982,"GBIF",2017,20611,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Octolasion lacteum",51.457543,-2.828982,"GBIF",2017,20617,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",51.377472,-3.120572,"GBIF",1983,20662,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus rubellus",59.297895,10.48431,"GBIF",2020,20664,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Enterion cyaneum",59.309039,10.467933,"GBIF",2021,20666,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",59.941869,10.819992,"GBIF",2015,20668,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",59.269309,10.457755,"GBIF",2017,20671,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",60.216611,24.783525,"GBIF",2020,20672,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eiseniella tetraedra",65.53195,22.30422,"GBIF",2020,21673,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",63.69106,20.29926,"GBIF",2020,21677,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",59.3657,18.05951,"GBIF",2016,21689,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",46.29586,-1.20172,"GBIF",2009,21748,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",57.43398,12.01572,"GBIF",2018,21864,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Eisenia fetida",59.36975,17.90578,"GBIF",2021,21910,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eisenia fetida",55.58761,14.31097,"GBIF",2019,21945,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",57.43398,12.01572,"GBIF",2019,21946,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",59.31275,18.04832,"GBIF",2016,22069,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",59.16614,10.4601,"GBIF",2018,22122,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",58.83449,11.14924,"GBIF",2016,22128,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",60.176994,24.772966,"GBIF",2018,22156,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Enterion cyaneum",51.496903,-0.178049,"GBIF",2019,22157,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Enterion pygmaeum",51.496354,-0.177516,"GBIF",2018,22158,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",51.435405,-0.073599,"GBIF",2020,22160,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eiseniella tetraedra",62.99737,18.64919,"GBIF",2016,22171,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",54.248403,11.08194,"GBIF",2014,24402,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Enterion festivum",54.748354,8.415707,"GBIF",2016,24403,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",54.748354,8.415707,"GBIF",2016,24404,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea longa",54.248403,11.08194,"GBIF",2014,24737,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus castaneus",54.748354,8.415707,"GBIF",2016,25043,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",54.748354,8.415707,"GBIF",2016,25358,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",54.248403,11.08194,"GBIF",2014,27198,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",54.348398,8.582342,"GBIF",2016,27200,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus rubellus",54.348398,8.582342,"GBIF",2016,27201,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus rubellus",54.748354,8.415707,"GBIF",2016,27203,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",54.248403,11.08194,"GBIF",2014,27517,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea longa",54.748354,8.415707,"GBIF",2016,27524,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea rosea",54.248403,11.08194,"GBIF",2014,28121,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Enterion cyaneum",54.348398,8.582342,"GBIF",2016,28123,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea rosea",54.348398,8.582342,"GBIF",2016,28124,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus terrestris",63.789709,8.684481,"GBIF",2015,28400,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Eiseniella tetraedra",59.921097,10.920567,"GBIF",2010,28703,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Eiseniella tetraedra",69.688899,18.980342,"GBIF",2014,28708,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Eiseniella tetraedra",50.6447,4.562,"GBIF",2011,28743,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"Bimastos rubidus",59.921,10.771,"GBIF",2012,28823,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Aporrectodea caliginosa",62.8917,8.5508,"GBIF",2012,28832,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Bimastos rubidus",59.8965,10.7719,"GBIF",2012,28846,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus terrestris",59.9281,10.7059,"GBIF",2012,28847,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Enterion tyrtaeum",62.4356,6.5261,"GBIF",2011,28855,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus rubellus",61.2074,6.6082,"GBIF",2011,28861,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Eophila icterica",68.699,15.416,"GBIF",2012,28879,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",62.8917,8.5508,"GBIF",2012,28880,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Bimastos rubidus",59.9281,10.7059,"GBIF",2012,28883,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Lumbricus rubellus",59.921,10.771,"GBIF",2012,28895,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Bimastos rubidus",58.5595,5.6575,"GBIF",2009,28898,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Lumbricus rubellus",59.1033,11.2258,"GBIF",2012,28899,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Eophila icterica",68.699,15.416,"GBIF",2012,28900,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
